,seed,config,error,task_name,cam_type,epochs,control_done_count,test_done_count,avg_control_final_distance,avg_control_min_distance,avg_test_min_distance,avg_test_final_distance
0,4248,FuseConfig.W_Dfilm,True,Vision_Random,wrist,100,,,,,,
1,4248,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,100,0,0,0.2456365302931017,0.16084786478994456,0.24546552519014453,0.3061437120714222
2,4248,FuseConfig.W_Dfilm,True,Vision_Random,l_shoulder+r_shoulder,100,,,,,,
3,4248,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder,100,,,,,,
4,4248,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,,,,,,
5,4248,FuseConfig.W_Dfilm,True,Vision_Random,wrist,200,,,,,,
6,4248,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,200,1,0,0.3414195038526144,0.17949781783315738,0.27142633462978133,0.377375373090017
7,4248,FuseConfig.W_Dfilm,True,Vision_Random,l_shoulder+r_shoulder,200,,,,,,
8,4248,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder,200,,,,,,
9,4248,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,,,,,,
10,4248,FuseConfig.W_Dfilm,True,Vision_Random,wrist,600,,,,,,
11,4248,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,600,1,0,0.2857305088880179,0.23561521997498916,0.31468738402490126,0.35921194439234516
12,4248,FuseConfig.W_Dfilm,True,Vision_Random,l_shoulder+r_shoulder,600,,,,,,
13,4248,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder,600,,,,,,
14,4248,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,600,,,,,,
15,4248,FuseConfig.W_Dfilm,True,Vision_Random,wrist,800,,,,,,
16,4248,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,800,4,0,0.2702203020610536,0.18523197298122818,0.26660318150338147,0.3167212185121051
17,4248,FuseConfig.W_Dfilm,True,Vision_Random,l_shoulder+r_shoulder,800,,,,,,
18,4248,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder,800,,,,,,
19,4248,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,800,,,,,,
