,seed,config,error,task_name,cam_type,epochs,control_done_count,test_done_count,avg_control_final_distance,avg_control_min_distance,avg_test_min_distance,avg_test_final_distance
0,7653,FuseConfig.Wfilm_D,True,Vision_Random,wrist,100,,,,,,
1,7653,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,100,0,0,0.1841228355423314,0.136537044965131,0.2885597834867503,0.32565018917814004
2,7653,FuseConfig.Wfilm_D,True,Vision_Random,l_shoulder+r_shoulder,100,,,,,,
3,7653,FuseConfig.Wfilm_D,True,Vision_Random,wrist+l_shoulder+r_shoulder,100,,,,,,
4,7653,FuseConfig.Wfilm_D,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,,,,,,
5,7653,FuseConfig.Wfilm_D,True,Vision_Random,wrist,200,,,,,,
6,7653,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,200,0,0,0.10095162051432882,0.09557906040246662,0.21616832049649584,0.2423324499156294
7,7653,FuseConfig.Wfilm_D,True,Vision_Random,l_shoulder+r_shoulder,200,,,,,,
8,7653,FuseConfig.Wfilm_D,True,Vision_Random,wrist+l_shoulder+r_shoulder,200,,,,,,
9,7653,FuseConfig.Wfilm_D,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,,,,,,
10,7653,FuseConfig.Wfilm_D,True,Vision_Random,wrist,600,,,,,,
11,7653,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,600,0,0,0.240629231257702,0.2128313880613605,0.32337752572965617,0.37080901862278004
12,7653,FuseConfig.Wfilm_D,True,Vision_Random,l_shoulder+r_shoulder,600,,,,,,
13,7653,FuseConfig.Wfilm_D,True,Vision_Random,wrist+l_shoulder+r_shoulder,600,,,,,,
14,7653,FuseConfig.Wfilm_D,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,600,,,,,,
15,7653,FuseConfig.Wfilm_D,True,Vision_Random,wrist,800,,,,,,
16,7653,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,800,1,0,0.23931409904095244,0.22197927108326615,0.3245224698964898,0.3528614496515393
17,7653,FuseConfig.Wfilm_D,True,Vision_Random,l_shoulder+r_shoulder,800,,,,,,
18,7653,FuseConfig.Wfilm_D,True,Vision_Random,wrist+l_shoulder+r_shoulder,800,,,,,,
19,7653,FuseConfig.Wfilm_D,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,800,,,,,,
