,seed,config,agent,error,task_name,cam_type,epochs,control_done_count,test_done_count,avg_control_final_distance,avg_control_min_distance,avg_test_min_distance,avg_test_final_distance
0,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist,400,0,0,0.2195733227505139,0.13577328554709056,0.21375178691288532,0.2963528751548902
1,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,1,0,0.19590884745478293,0.15667176589261197,0.27485469763647685,0.3196087402794047
2,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,l_shoulder+r_shoulder,400,1,0,0.26079025122376176,0.22866347668771464,0.30868629921192625,0.3088173993775448
3,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder,400,0,0,0.1871706848907259,0.12146336637629489,0.19545841587936458,0.2992111936854114
4,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,1,0,0.17857467098638213,0.13278384915306304,0.17849022921719582,0.2346634501064134
5,1901,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist,400,0,0,0.159697033142475,0.1391443986156211,0.258128343347755,0.31566594465373154
6,1901,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,0,0,0.149133253911809,0.11935593951265437,0.2460363420054148,0.2971946617462882
7,1901,FuseConfig.WDLR,fusing_policy,False,Vision_Random,l_shoulder+r_shoulder,400,0,0,0.26700337864454704,0.24303436322576993,0.4729303117580354,0.6089744428717785
8,1901,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder,400,3,0,0.1687783688968883,0.11647264872263122,0.16656366781854368,0.3020580573754375
9,1901,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,0,0,0.22341779470008824,0.13187771439714116,0.1402228242953568,0.2428245212647017
10,4248,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist,400,1,0,0.1700576646243484,0.12711790878626603,0.1991334153066337,0.2959497344658407
11,4248,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,0,0,0.1554492787267267,0.11951469914555832,0.1899884065144155,0.24721711137838534
12,4248,FuseConfig.WDLR,fusing_policy,False,Vision_Random,l_shoulder+r_shoulder,400,1,0,0.34961375170696396,0.3284713301472454,0.4916376953829361,0.5660200726331606
13,4248,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder,400,4,0,0.16068513581683805,0.09709017723867316,0.1695277515425495,0.25238459190467866
14,4248,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,1,0,0.17268170712363706,0.11498377833063474,0.16030309116320224,0.2579738928916974
15,6689,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist,400,0,0,0.1602846769490373,0.11444494963357696,0.23854387483728567,0.3136540564664838
16,6689,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,1,0,0.16290629517434713,0.1290822183184901,0.24837692260398692,0.3016405998087926
17,6689,FuseConfig.WDLR,fusing_policy,False,Vision_Random,l_shoulder+r_shoulder,400,1,0,0.27775748079359486,0.26895889109212595,0.41996055494186046,0.44804435431357736
18,6689,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder,400,1,0,0.22405062454210486,0.14356971629513005,0.13066483531358047,0.23531832544301215
19,6689,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,2,0,0.19432741446753182,0.11817234622217372,0.135336145269816,0.2216668432789207
20,7653,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist,400,2,0,0.16698259792304002,0.13515390592211385,0.22793114656189334,0.3213777066044445
21,7653,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,0,0,0.2235580997031794,0.1343265364019985,0.23440972021661227,0.3176355380537751
22,7653,FuseConfig.WDLR,fusing_policy,False,Vision_Random,l_shoulder+r_shoulder,400,1,0,0.305210369519422,0.2864009971101817,0.48934841991526856,0.5271327315956905
23,7653,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder,400,0,0,0.24072523833839488,0.12611569741358314,0.15787941793708218,0.2250206677829369
24,7653,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,2,1,0.16246984347160343,0.11154955460340243,0.18211183272107395,0.22654742453064522
