,Unnamed: 0,seed,config,agent,error,task_name,cam_type,epochs,control_done_count,test_done_count,avg_control_final_distance,avg_control_min_distance,avg_test_min_distance,avg_test_final_distance
28,3,3790,FuseConfig.Wfilm_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,600,1,0,0.2120402897109705,0.1532604355521862,0.2350852615353995,0.3141533130406304
29,4,3790,FuseConfig.Wfilm_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,800,3,0,0.204769414448882,0.1339593193125899,0.1623995401377504,0.2698113753048407
30,0,1901,FuseConfig.Wfilm_D,fusing_policy,False,Vision_Random,wrist+wrist_depth,100,0,0,0.1792182620769033,0.1397362460541313,0.2614891416624761,0.3507985857223602
31,1,1901,FuseConfig.Wfilm_D,fusing_policy,False,Vision_Random,wrist+wrist_depth,200,0,0,0.2113545444149983,0.1244213669089344,0.2092540341320281,0.339921289507451
32,2,1901,FuseConfig.Wfilm_D,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,2,0,0.1386925573419164,0.1190935061097546,0.2566118402591617,0.3195956745015079
33,3,1901,FuseConfig.Wfilm_D,fusing_policy,False,Vision_Random,wrist+wrist_depth,600,0,0,0.1686466538318923,0.1226620709403385,0.2571176107579837,0.3341872044343875
34,4,1901,FuseConfig.Wfilm_D,fusing_policy,False,Vision_Random,wrist+wrist_depth,800,1,0,0.1395443803422865,0.1228718904463468,0.2566317407149229,0.3467360012436827
35,0,1901,FuseConfig.W_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,100,0,0,0.2754858354772863,0.224895011093752,0.2577542670954125,0.2731211257113477
36,1,1901,FuseConfig.W_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,200,0,0,0.2690689166922516,0.2272633862918961,0.2698669199775992,0.2999643366692843
37,2,1901,FuseConfig.W_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,1,0,0.2280195303785288,0.1887722600104457,0.3100709664582968,0.3568338652731135
38,3,1901,FuseConfig.W_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,600,1,0,0.2576018976867779,0.2403039875382837,0.2568311982217245,0.3275611790971476
39,4,1901,FuseConfig.W_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,800,3,0,0.2665029499750069,0.2380146230946339,0.2993659915798566,0.3569864970896664
40,0,1901,FuseConfig.Wfilm_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,100,0,0,0.2930883303992602,0.2164583026411222,0.3252296488591452,0.3717569517218966
41,1,1901,FuseConfig.Wfilm_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,200,0,0,0.236316042589282,0.1963580925335355,0.284126248392293,0.3408637987211787
42,2,1901,FuseConfig.Wfilm_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,1,0,0.1492068589854432,0.1292888544062815,0.2690871551222896,0.2887665058560421
43,3,1901,FuseConfig.Wfilm_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,600,2,0,0.1765865673353691,0.1277359414029463,0.2806093832681041,0.3294791586362595
44,4,1901,FuseConfig.Wfilm_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,800,1,0,0.2009026765160066,0.1216516350184399,0.3040237686425678,0.3786721826216945
45,0,1901,FuseConfig.Wfilm_D_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,100,2,1,0.1689656618982165,0.0979116173639612,0.2284499930884777,0.3266386531740581
46,1,1901,FuseConfig.Wfilm_D_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,200,0,0,0.1944421174287779,0.1365152743982144,0.2069041411575159,0.3453863097106147
47,2,1901,FuseConfig.Wfilm_D_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,3,0,0.2303846208903452,0.119687699518674,0.1621164664800198,0.3837538236023009
48,3,1901,FuseConfig.Wfilm_D_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,600,0,0,0.1966117871359994,0.1239699858859072,0.154460082636679,0.3037845643312489
49,4,1901,FuseConfig.Wfilm_D_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,800,4,0,0.1631177087770401,0.1030803808090327,0.1669719495917021,0.3222900603485407
50,0,1901,FuseConfig.W_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,100,0,0,0.2454706938445548,0.2056353021290614,0.2393628400148297,0.3267177356820877
51,1,1901,FuseConfig.W_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,200,0,0,0.2476626303458079,0.186257185045607,0.219981801835798,0.317891866906646
52,2,1901,FuseConfig.W_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,1,0,0.2344964880521202,0.1662441327197835,0.2086888604621128,0.2973733120716722
53,3,1901,FuseConfig.W_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,600,2,0,0.2838661206097851,0.1669593696496471,0.1887421888702192,0.3630388733813225
54,4,1901,FuseConfig.W_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,800,0,0,0.2480170995025688,0.1908677319305799,0.1797062795942454,0.2856920106822643
55,0,1901,FuseConfig.Wfilm_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,100,0,0,0.1964355947687084,0.1610474710326203,0.2868444201244082,0.3387862229029574
56,1,1901,FuseConfig.Wfilm_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,200,1,0,0.2235477405619952,0.182699426414935,0.1917332770993254,0.3108000606359677
57,2,1901,FuseConfig.Wfilm_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,4,0,0.2275039418632968,0.1676875223440383,0.2493853403800436,0.3440727144998378
58,3,1901,FuseConfig.Wfilm_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,600,4,0,0.2679088829430803,0.1311305644447425,0.1660665014614903,0.3165312868251952
59,4,1901,FuseConfig.Wfilm_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,800,2,0,0.21725906046357,0.1683179744098125,0.1760989267751097,0.2811403513103717
60,0,4248,FuseConfig.Wfilm_D,fusing_policy,False,Vision_Random,wrist+wrist_depth,100,1,0,0.1742609418268307,0.1602965678538097,0.272310525303069,0.3324002294224626
61,1,4248,FuseConfig.Wfilm_D,fusing_policy,False,Vision_Random,wrist+wrist_depth,200,4,0,0.1688996037588291,0.1276940861649236,0.253033269728225,0.3154313921029691
62,2,4248,FuseConfig.Wfilm_D,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,0,0,0.1717012175520513,0.1222793608361842,0.2265079906589058,0.3064977648238617
63,3,4248,FuseConfig.Wfilm_D,fusing_policy,False,Vision_Random,wrist+wrist_depth,600,1,0,0.2301957672947591,0.133886267755363,0.2706308130805907,0.3274436048856043
