,seed,config,error,task_name,cam_type,epochs,control_done_count,test_done_count,avg_control_final_distance,avg_control_min_distance,avg_test_min_distance,avg_test_final_distance
0,3790,FuseConfig.W_Dfilm,True,Vision_Random,wrist,100,,,,,,
1,3790,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,100,0,0,0.28765453369571947,0.2815821370862865,0.3517022900415443,0.3538554542202904
2,3790,FuseConfig.W_Dfilm,True,Vision_Random,l_shoulder+r_shoulder,100,,,,,,
3,3790,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder,100,,,,,,
4,3790,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,,,,,,
5,3790,FuseConfig.W_Dfilm,True,Vision_Random,wrist,200,,,,,,
6,3790,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,200,0,0,0.3494641592038551,0.2813873733015284,0.4090422626415016,0.41298420560824667
7,3790,FuseConfig.W_Dfilm,True,Vision_Random,l_shoulder+r_shoulder,200,,,,,,
8,3790,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder,200,,,,,,
9,3790,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,,,,,,
10,3790,FuseConfig.W_Dfilm,True,Vision_Random,wrist,600,,,,,,
11,3790,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,600,1,0,0.2282879369299668,0.218185505113425,0.3160707760433343,0.3529155615101295
12,3790,FuseConfig.W_Dfilm,True,Vision_Random,l_shoulder+r_shoulder,600,,,,,,
13,3790,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder,600,,,,,,
14,3790,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,600,,,,,,
15,3790,FuseConfig.W_Dfilm,True,Vision_Random,wrist,1000,,,,,,
16,3790,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,1000,1,0,0.42130918144522067,0.41614924385669855,0.4490366217922378,0.4490366217922378
17,3790,FuseConfig.W_Dfilm,True,Vision_Random,l_shoulder+r_shoulder,1000,,,,,,
18,3790,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder,1000,,,,,,
19,3790,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,,,,,,
20,3790,FuseConfig.W_Dfilm,True,Vision_Random,wrist,2000,,,,,,
21,3790,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,2000,1,0,0.28058253802560196,0.2530166246540742,0.30974620042403045,0.3382517857430403
22,3790,FuseConfig.W_Dfilm,True,Vision_Random,l_shoulder+r_shoulder,2000,,,,,,
23,3790,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder,2000,,,,,,
24,3790,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,,,,,,
