,seed,config,error,task_name,cam_type,epochs,control_done_count,test_done_count,avg_control_final_distance,avg_control_min_distance,avg_test_min_distance,avg_test_final_distance
0,1901,FuseConfig.Wfilm_D,True,Vision_Random,wrist,100,,,,,,
1,1901,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,100,0,0,0.1650607423469571,0.1428152767923022,0.2607447438670145,0.26645496800266677
2,1901,FuseConfig.Wfilm_D,True,Vision_Random,l_shoulder+r_shoulder,100,,,,,,
3,1901,FuseConfig.Wfilm_D,True,Vision_Random,wrist+l_shoulder+r_shoulder,100,,,,,,
4,1901,FuseConfig.Wfilm_D,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,,,,,,
5,1901,FuseConfig.Wfilm_D,True,Vision_Random,wrist,200,,,,,,
6,1901,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,200,0,0,0.22146848738399125,0.2015667372793188,0.27745127153823457,0.3674290644718476
7,1901,FuseConfig.Wfilm_D,True,Vision_Random,l_shoulder+r_shoulder,200,,,,,,
8,1901,FuseConfig.Wfilm_D,True,Vision_Random,wrist+l_shoulder+r_shoulder,200,,,,,,
9,1901,FuseConfig.Wfilm_D,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,,,,,,
10,1901,FuseConfig.Wfilm_D,True,Vision_Random,wrist,600,,,,,,
11,1901,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,600,0,0,0.2255933829472639,0.1613985946056113,0.30414118236674614,0.34267317595462027
12,1901,FuseConfig.Wfilm_D,True,Vision_Random,l_shoulder+r_shoulder,600,,,,,,
13,1901,FuseConfig.Wfilm_D,True,Vision_Random,wrist+l_shoulder+r_shoulder,600,,,,,,
14,1901,FuseConfig.Wfilm_D,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,600,,,,,,
15,1901,FuseConfig.Wfilm_D,True,Vision_Random,wrist,1000,,,,,,
16,1901,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,1000,0,0,0.2939417949859564,0.24646178903004276,0.29830219122289386,0.347885115558306
17,1901,FuseConfig.Wfilm_D,True,Vision_Random,l_shoulder+r_shoulder,1000,,,,,,
18,1901,FuseConfig.Wfilm_D,True,Vision_Random,wrist+l_shoulder+r_shoulder,1000,,,,,,
19,1901,FuseConfig.Wfilm_D,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,,,,,,
20,1901,FuseConfig.Wfilm_D,True,Vision_Random,wrist,2000,,,,,,
21,1901,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,2000,0,0,0.2584494454723085,0.2343439802705846,0.3062894043958051,0.34471509321627886
22,1901,FuseConfig.Wfilm_D,True,Vision_Random,l_shoulder+r_shoulder,2000,,,,,,
23,1901,FuseConfig.Wfilm_D,True,Vision_Random,wrist+l_shoulder+r_shoulder,2000,,,,,,
24,1901,FuseConfig.Wfilm_D,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,,,,,,
