,Unnamed: 0,seed,config,error,task_name,demo_idx,cam_type,epochs,is_control_done,is_test_done,control_final_distance,control_min_distance,test_final_distance,test_min_distance,control_gripper_image_paths,test_gripper_image_paths
10,10,3790,FuseConfig.WDLR,False,Vision_Random,0.0,wrist+wrist_depth,100,False,False,0.2631728331549356,0.2211460190682939,0.2817468708000351,0.1104961225976387,[],[]
11,11,3790,FuseConfig.WDLR,False,Vision_Random,1.0,wrist+wrist_depth,100,False,False,0.4410944676032922,0.3549233875056034,0.0925530689210351,0.0925530689210351,[],[]
12,12,3790,FuseConfig.WDLR,False,Vision_Random,2.0,wrist+wrist_depth,100,False,False,0.0873272052242937,0.0644007247069829,0.4312748409258314,0.3949096910201102,[],[]
13,13,3790,FuseConfig.WDLR,False,Vision_Random,3.0,wrist+wrist_depth,100,False,False,0.0738308141596259,0.0575134894075904,0.2662448480802093,0.1908632057619936,[],[]
14,14,3790,FuseConfig.WDLR,False,Vision_Random,4.0,wrist+wrist_depth,100,False,False,0.1977623331010942,0.1977623331010942,0.0786526845792142,0.0786526845792142,[],[]
15,15,3790,FuseConfig.WDLR,False,Vision_Random,5.0,wrist+wrist_depth,100,False,False,0.5325679459638034,0.5060638094391491,0.2242594604688752,0.1673920555297501,[],[]
16,16,3790,FuseConfig.WDLR,False,Vision_Random,6.0,wrist+wrist_depth,100,False,True,0.2809029802332898,0.1727665599675185,0.1218255733770792,0.1210058484182565,[],['outputs/run-grasp-with-agent/_June10_13-35']
17,17,3790,FuseConfig.WDLR,False,Vision_Random,7.0,wrist+wrist_depth,100,False,False,0.2015907056060613,0.1303269846810553,0.1289629075228604,0.1289629075228604,[],[]
18,18,3790,FuseConfig.WDLR,False,Vision_Random,8.0,wrist+wrist_depth,100,False,False,0.1950095905214793,0.0970532096154957,0.2543440416966444,0.2457680405044927,[],[]
19,19,3790,FuseConfig.WDLR,False,Vision_Random,9.0,wrist+wrist_depth,100,False,False,0.4924080904631689,0.4294228719906409,0.4050004361561994,0.3442479780193895,[],[]
20,20,3790,FuseConfig.WDLR,False,Vision_Random,0.0,l_shoulder+r_shoulder,100,False,False,0.583940380593675,0.0668352854998468,0.6048361372193213,0.3913842457296714,"['outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36']","['outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36']"
21,21,3790,FuseConfig.WDLR,False,Vision_Random,1.0,l_shoulder+r_shoulder,100,False,False,0.4281489641799739,0.4281489641799739,0.5683822531652578,0.5683822531652578,"['outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36']","['outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36']"
22,22,3790,FuseConfig.WDLR,False,Vision_Random,2.0,l_shoulder+r_shoulder,100,False,False,0.2754586521986812,0.2754586521986812,0.5023003340116655,0.4576223589295381,['outputs/run-grasp-with-agent/_June10_13-36'],"['outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36']"
23,23,3790,FuseConfig.WDLR,False,Vision_Random,3.0,l_shoulder+r_shoulder,100,False,False,0.1554848514515975,0.1554848514515975,0.1954996042227214,0.0967011551182076,"['outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36']","['outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36']"
24,24,3790,FuseConfig.WDLR,False,Vision_Random,4.0,l_shoulder+r_shoulder,100,False,False,0.2364811108790348,0.2364811108790348,0.5757930461874454,0.5686403833067518,"['outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36']",[]
25,25,3790,FuseConfig.WDLR,False,Vision_Random,5.0,l_shoulder+r_shoulder,100,False,False,0.3376603271643471,0.1821542538825074,0.2680304558375983,0.2680304558375983,"['outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36']",[]
26,26,3790,FuseConfig.WDLR,False,Vision_Random,6.0,l_shoulder+r_shoulder,100,False,False,0.5437735601406275,0.2289994993861998,0.1093478326093256,0.1023559941263126,"['outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36']",[]
27,27,3790,FuseConfig.WDLR,False,Vision_Random,7.0,l_shoulder+r_shoulder,100,False,False,0.559193135998695,0.4126069675406709,0.2923909371195328,0.2923909371195328,"['outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36']",[]
28,28,3790,FuseConfig.WDLR,False,Vision_Random,8.0,l_shoulder+r_shoulder,100,False,False,0.1741273349330467,0.1741273349330467,0.595632047606217,0.595632047606217,"['outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36']",[]
29,29,3790,FuseConfig.WDLR,False,Vision_Random,9.0,l_shoulder+r_shoulder,100,False,False,0.1818245846969776,0.1688007094906558,0.2227082297427574,0.1357594821137853,"['outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36', 'outputs/run-grasp-with-agent/_June10_13-36']","['outputs/run-grasp-with-agent/_June10_13-37', 'outputs/run-grasp-with-agent/_June10_13-37', 'outputs/run-grasp-with-agent/_June10_13-37', 'outputs/run-grasp-with-agent/_June10_13-37', 'outputs/run-grasp-with-agent/_June10_13-37', 'outputs/run-grasp-with-agent/_June10_13-37', 'outputs/run-grasp-with-agent/_June10_13-37', 'outputs/run-grasp-with-agent/_June10_13-37', 'outputs/run-grasp-with-agent/_June10_13-37', 'outputs/run-grasp-with-agent/_June10_13-37', 'outputs/run-grasp-with-agent/_June10_13-37', 'outputs/run-grasp-with-agent/_June10_13-37', 'outputs/run-grasp-with-agent/_June10_13-37', 'outputs/run-grasp-with-agent/_June10_13-37', 'outputs/run-grasp-with-agent/_June10_13-37', 'outputs/run-grasp-with-agent/_June10_13-37', 'outputs/run-grasp-with-agent/_June10_13-37', 'outputs/run-grasp-with-agent/_June10_13-37', 'outputs/run-grasp-with-agent/_June10_13-37', 'outputs/run-grasp-with-agent/_June10_13-37', 'outputs/run-grasp-with-agent/_June10_13-37', 'outputs/run-grasp-with-agent/_June10_13-37']"
30,30,3790,FuseConfig.WDLR,False,Vision_Random,0.0,wrist+l_shoulder+r_shoulder,100,False,False,0.35289839528003,0.1390674750154314,0.5469949436881332,0.3286619934351387,[],[]
31,31,3790,FuseConfig.WDLR,False,Vision_Random,1.0,wrist+l_shoulder+r_shoulder,100,False,False,0.1256524070620814,0.1256524070620814,0.1750865765111044,0.159078138353877,[],[]
32,32,3790,FuseConfig.WDLR,False,Vision_Random,2.0,wrist+l_shoulder+r_shoulder,100,False,False,0.5420426735378805,0.2672463651396149,0.3496287352409081,0.3248152197876489,[],[]
33,33,3790,FuseConfig.WDLR,False,Vision_Random,3.0,wrist+l_shoulder+r_shoulder,100,False,False,0.1023276521742066,0.0733996470688389,0.4617013509061435,0.2449771325723209,[],[]
34,34,3790,FuseConfig.WDLR,False,Vision_Random,4.0,wrist+l_shoulder+r_shoulder,100,False,False,0.3401711932116493,0.2882720926400867,0.197823775136846,0.1541008253563678,[],[]
35,35,3790,FuseConfig.WDLR,False,Vision_Random,5.0,wrist+l_shoulder+r_shoulder,100,False,False,0.2391800499071363,0.2124726895793505,0.4231004406621926,0.2170477088437813,[],[]
36,36,3790,FuseConfig.WDLR,False,Vision_Random,6.0,wrist+l_shoulder+r_shoulder,100,False,False,0.4682537295051085,0.189317959528276,0.1904355475638214,0.1512257950423259,[],[]
37,37,3790,FuseConfig.WDLR,False,Vision_Random,7.0,wrist+l_shoulder+r_shoulder,100,False,False,0.4458221546825687,0.2150249546776824,0.2658505480385577,0.1718255579691197,[],[]
38,38,3790,FuseConfig.WDLR,False,Vision_Random,8.0,wrist+l_shoulder+r_shoulder,100,False,False,0.3061786911785701,0.2501333331166734,0.2818367149213229,0.228947240673871,[],[]
39,39,3790,FuseConfig.WDLR,False,Vision_Random,9.0,wrist+l_shoulder+r_shoulder,100,False,False,0.1184107447898311,0.1005904277135583,0.3706243338866608,0.2252959117484119,[],[]
40,40,3790,FuseConfig.WDLR,False,Vision_Random,0.0,wrist+l_shoulder+r_shoulder+wrist_depth,100,False,False,0.389524497919697,0.1831427451697571,0.579524511842727,0.3169260181109132,[],[]
41,41,3790,FuseConfig.WDLR,False,Vision_Random,1.0,wrist+l_shoulder+r_shoulder+wrist_depth,100,False,False,0.1368596952241801,0.1237654437691944,0.1689992793078107,0.1453017600374025,[],[]
42,42,3790,FuseConfig.WDLR,False,Vision_Random,2.0,wrist+l_shoulder+r_shoulder+wrist_depth,100,False,False,0.4122711264864395,0.2182534167435559,0.340900183261318,0.3074814950338675,[],[]
