,task_name,cam_type,epochs,done_count,avg_min_distance,avg_final_distance,dataset_type,seed,config,agent,error
0,ReachObs_Random,wrist+wrist_depth,100,0,0.38802025043707206,0.4900768636429594,demo,3790,FuseConfig.Wfilm_D,agent-policy:fusing_policy-cams:wrist+wrist_depth-policy:fusing_policy-fuse_config:FuseConfig.Wfilm_D-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
1,ReachObs_Random,wrist+wrist_depth,200,0,0.3362821243824981,0.5215644132191677,demo,3790,FuseConfig.Wfilm_D,agent-policy:fusing_policy-cams:wrist+wrist_depth-policy:fusing_policy-fuse_config:FuseConfig.Wfilm_D-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
2,ReachObs_Random,wrist+wrist_depth,500,0,0.38834957753299293,0.8117000683861224,demo,3790,FuseConfig.Wfilm_D,agent-policy:fusing_policy-cams:wrist+wrist_depth-policy:fusing_policy-fuse_config:FuseConfig.Wfilm_D-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
3,ReachObs_Random,wrist+wrist_depth,1000,2,0.2995934304157783,0.420281127629066,demo,3790,FuseConfig.Wfilm_D,agent-policy:fusing_policy-cams:wrist+wrist_depth-policy:fusing_policy-fuse_config:FuseConfig.Wfilm_D-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
4,ReachObs_Random,wrist+wrist_depth,2000,0,0.369836727375887,0.49469681209276334,demo,3790,FuseConfig.Wfilm_D,agent-policy:fusing_policy-cams:wrist+wrist_depth-policy:fusing_policy-fuse_config:FuseConfig.Wfilm_D-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
