,rep,config,error,task_name,cam_type,epochs,control_done_count,test_done_count,avg_control_final_distance,avg_control_min_distance,avg_test_min_distance,avg_test_final_distance
0,0,FuseConfig.W_D_L_R_FILM,True,Vision_Random,wrist,100,,,,,,
1,0,FuseConfig.W_D_L_R_FILM,True,Vision_Random,wrist+wrist_depth,100,,,,,,
2,0,FuseConfig.W_D_L_R_FILM,True,Vision_Random,l_shoulder+r_shoulder,100,,,,,,
3,0,FuseConfig.W_D_L_R_FILM,True,Vision_Random,wrist+l_shoulder+r_shoulder,100,,,,,,
4,0,FuseConfig.W_D_L_R_FILM,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0,0,0.14408336771577612,0.1051620732695093,0.1208447103190474,0.21838131006684752
5,0,FuseConfig.W_D_L_R_FILM,True,Vision_Random,wrist,200,,,,,,
6,0,FuseConfig.W_D_L_R_FILM,True,Vision_Random,wrist+wrist_depth,200,,,,,,
7,0,FuseConfig.W_D_L_R_FILM,True,Vision_Random,l_shoulder+r_shoulder,200,,,,,,
8,0,FuseConfig.W_D_L_R_FILM,True,Vision_Random,wrist+l_shoulder+r_shoulder,200,,,,,,
9,0,FuseConfig.W_D_L_R_FILM,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,1,0,0.34179438648463323,0.2972285736308383,0.14271857510369898,0.15631252031812232
10,0,FuseConfig.W_D_L_R_FILM,True,Vision_Random,wrist,600,,,,,,
11,0,FuseConfig.W_D_L_R_FILM,True,Vision_Random,wrist+wrist_depth,600,,,,,,
12,0,FuseConfig.W_D_L_R_FILM,True,Vision_Random,l_shoulder+r_shoulder,600,,,,,,
13,0,FuseConfig.W_D_L_R_FILM,True,Vision_Random,wrist+l_shoulder+r_shoulder,600,,,,,,
14,0,FuseConfig.W_D_L_R_FILM,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,600,0,0,0.4301907409727089,0.3666373416384278,0.18442718501683247,0.21098387150641726
15,0,FuseConfig.W_D_L_R_FILM,True,Vision_Random,wrist,1000,,,,,,
16,0,FuseConfig.W_D_L_R_FILM,True,Vision_Random,wrist+wrist_depth,1000,,,,,,
17,0,FuseConfig.W_D_L_R_FILM,True,Vision_Random,l_shoulder+r_shoulder,1000,,,,,,
18,0,FuseConfig.W_D_L_R_FILM,True,Vision_Random,wrist+l_shoulder+r_shoulder,1000,,,,,,
19,0,FuseConfig.W_D_L_R_FILM,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,0,0,0.1550525832656608,0.09822736684715293,0.122930484998791,0.2212989313696915
20,0,FuseConfig.W_D_L_R_FILM,True,Vision_Random,wrist,2000,,,,,,
21,0,FuseConfig.W_D_L_R_FILM,True,Vision_Random,wrist+wrist_depth,2000,,,,,,
22,0,FuseConfig.W_D_L_R_FILM,True,Vision_Random,l_shoulder+r_shoulder,2000,,,,,,
23,0,FuseConfig.W_D_L_R_FILM,True,Vision_Random,wrist+l_shoulder+r_shoulder,2000,,,,,,
24,0,FuseConfig.W_D_L_R_FILM,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,0,0,0.38118539054512934,0.20121362955548974,0.12006001559262039,0.20642707311417824
