,task_name,setting_rep,train_rep,cam_type,demo_count,max_eplen,mb_size,is_success,min_distance,final_distance,gripper_image_paths
10,Vision_Random,1,0,l_shoulder+r_shoulder,1,demo_max,128,False,0.16361503331984648,0.17627650335265818,"['outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-33/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1']"
11,Vision_Random,1,1,l_shoulder+r_shoulder,1,demo_max,128,False,0.16208115710701673,0.1878636378810659,"['outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1']"
12,Vision_Random,1,2,l_shoulder+r_shoulder,1,demo_max,128,False,0.6323102042716057,0.6323102042716057,"['outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1']"
13,Vision_Random,1,3,l_shoulder+r_shoulder,1,demo_max,128,False,0.16787402889854192,0.2011044576234211,[]
14,Vision_Random,1,4,l_shoulder+r_shoulder,1,demo_max,128,False,0.12347129863160211,0.12456839063301059,"['outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1']"
15,Vision_Random,1,5,l_shoulder+r_shoulder,1,demo_max,128,False,0.18576438117139907,0.19285934798625115,"['outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1']"
16,Vision_Random,1,6,l_shoulder+r_shoulder,1,demo_max,128,False,0.12960331955374937,0.13628758412676376,"['outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1']"
17,Vision_Random,1,7,l_shoulder+r_shoulder,1,demo_max,128,False,0.5300607332212938,0.5300607332212938,[]
18,Vision_Random,1,8,l_shoulder+r_shoulder,1,demo_max,128,False,0.3567094114622373,0.3567094114622373,"['outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1', 'outputs/run-grasp-with-agent/_May12_18-34/1']"
19,Vision_Random,1,9,l_shoulder+r_shoulder,1,demo_max,128,False,0.4895599494412564,0.4895599494412564,[]
20,Vision_Random,2,0,l_shoulder+r_shoulder,1,demo_max,128,False,0.13109645582887353,0.2944011035295876,[]
