,task_name,setting_rep,train_rep,cam_type,demo_count,max_eplen,epochs,mb_size,is_success,min_distance,final_distance,gripper_image_paths
44,Vision_Random,4,4,wrist,10,demo_max,400,2,True,0.0874912761923872,0.09035545547210845,['outputs/run-grasp-with-agent/_May14_14-53/4']
45,Vision_Random,4,5,wrist,10,demo_max,400,2,True,0.09440566517259018,0.09440566517259018,['outputs/run-grasp-with-agent/_May14_14-53/4']
46,Vision_Random,4,6,wrist,10,demo_max,400,2,False,0.10010717946002756,0.10010717946002756,[]
47,Vision_Random,4,7,wrist,10,demo_max,400,2,True,0.08017441883294013,0.08017441883294013,['outputs/run-grasp-with-agent/_May14_14-53/4']
48,Vision_Random,4,8,wrist,10,demo_max,400,2,True,0.08116378112380512,0.08116378112380512,['outputs/run-grasp-with-agent/_May14_14-53/4']
49,Vision_Random,4,9,wrist,10,demo_max,400,2,False,0.3812995186857353,0.38536169302328566,[]
50,Vision_Random,5,0,wrist,10,demo_max,1000,5,False,0.22828623808378404,0.22828623808378404,[]
51,Vision_Random,5,1,wrist,10,demo_max,1000,5,True,0.11003990498235956,0.11177078840002037,['outputs/run-grasp-with-agent/_May14_14-54/5']
52,Vision_Random,5,2,wrist,10,demo_max,1000,5,True,0.09858456150052125,0.09858456150052125,['outputs/run-grasp-with-agent/_May14_14-54/5']
53,Vision_Random,5,3,wrist,10,demo_max,1000,5,True,0.10883811757126619,0.11029877919980906,['outputs/run-grasp-with-agent/_May14_14-54/5']
54,Vision_Random,5,4,wrist,10,demo_max,1000,5,False,0.3392320520170116,0.3392320520170116,[]
55,Vision_Random,5,5,wrist,10,demo_max,1000,5,True,0.11503361645186962,0.11503361645186962,['outputs/run-grasp-with-agent/_May14_14-54/5']
56,Vision_Random,5,6,wrist,10,demo_max,1000,5,True,0.09812871064404141,0.10966757784706439,['outputs/run-grasp-with-agent/_May14_14-54/5']
57,Vision_Random,5,7,wrist,10,demo_max,1000,5,False,0.40212552194508167,0.40212552194508167,[]
58,Vision_Random,5,8,wrist,10,demo_max,1000,5,False,0.2488279449560462,0.2488279449560462,[]
59,Vision_Random,5,9,wrist,10,demo_max,1000,5,False,0.14466810405211167,0.1583691241945414,[]
60,Vision_Random,6,0,wrist,10,demo_max,1000,5,True,0.09166429016578444,0.09224552067999446,['outputs/run-grasp-with-agent/_May14_14-55/6']
61,Vision_Random,6,1,wrist,10,demo_max,1000,5,True,0.09314444028426584,0.09359735670485228,['outputs/run-grasp-with-agent/_May14_14-55/6']
62,Vision_Random,6,2,wrist,10,demo_max,1000,5,False,0.11160716384836734,0.11160716384836734,[]
63,Vision_Random,6,3,wrist,10,demo_max,1000,5,True,0.08089781337437572,0.08089781337437572,['outputs/run-grasp-with-agent/_May14_14-55/6']
64,Vision_Random,6,4,wrist,10,demo_max,1000,5,True,0.09213389370845992,0.09557428804105955,['outputs/run-grasp-with-agent/_May14_14-55/6']
65,Vision_Random,6,5,wrist,10,demo_max,1000,5,True,0.09022766932309316,0.09177699360271507,['outputs/run-grasp-with-agent/_May14_14-55/6']
66,Vision_Random,6,6,wrist,10,demo_max,1000,5,False,0.22236521623238661,0.23527277564258153,[]
67,Vision_Random,6,7,wrist,10,demo_max,1000,5,False,0.07794807328296327,0.08967351177693003,[]
68,Vision_Random,6,8,wrist,10,demo_max,1000,5,False,0.12625522122650978,0.12625522122650978,[]
69,Vision_Random,6,9,wrist,10,demo_max,1000,5,True,0.08011895261364571,0.08011895261364571,['outputs/run-grasp-with-agent/_May14_14-55/6']
70,Vision_Random,7,0,wrist,10,demo_max,1000,5,False,0.07990375070531688,0.08628199855765203,[]
71,Vision_Random,7,1,wrist,10,demo_max,1000,5,True,0.08272877195303667,0.08338619528923849,['outputs/run-grasp-with-agent/_May14_14-56/7']
72,Vision_Random,7,2,wrist,10,demo_max,1000,5,False,0.558364837273869,0.558364837273869,[]
73,Vision_Random,7,3,wrist,10,demo_max,1000,5,False,0.07953940163051218,0.07963079929006188,[]
74,Vision_Random,7,4,wrist,10,demo_max,1000,5,True,0.08793511546322048,0.09014800273312253,['outputs/run-grasp-with-agent/_May14_14-56/7']
75,Vision_Random,7,5,wrist,10,demo_max,1000,5,True,0.07877057483640404,0.07877057483640404,['outputs/run-grasp-with-agent/_May14_14-56/7']
76,Vision_Random,7,6,wrist,10,demo_max,1000,5,False,0.07880388712908228,0.08941507866956261,[]
77,Vision_Random,7,7,wrist,10,demo_max,1000,5,True,0.08153171566976983,0.08153171566976983,['outputs/run-grasp-with-agent/_May14_14-56/7']
78,Vision_Random,7,8,wrist,10,demo_max,1000,5,True,0.09117145666617686,0.09453915328382745,['outputs/run-grasp-with-agent/_May14_14-56/7']
79,Vision_Random,7,9,wrist,10,demo_max,1000,5,False,0.07822945986805252,0.08411039538509646,[]
80,Vision_Random,8,0,wrist,10,demo_max,1000,5,False,0.1914265068616264,0.2651323164270465,[]
81,Vision_Random,8,1,wrist,10,demo_max,1000,5,True,0.09198409384168074,0.09254654871832753,['outputs/run-grasp-with-agent/_May14_14-57/8']
82,Vision_Random,8,2,wrist,10,demo_max,1000,5,True,0.09549218374424798,0.0996121431659366,['outputs/run-grasp-with-agent/_May14_14-57/8']
