,task_name,cam_type,epochs,demo_count,max_eplens,done_count,min_distance,final_distance,dataset_type
38,Reach_PlaceRandom,wrist+r_shoulder,10,10,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",4,0.15485167486647858,0.15640753415597183,demo
39,Reach_PlaceRandom,wrist+r_shoulder,50,10,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",4,0.15285471582148083,0.15390020918024688,demo
40,Reach_PlaceRandom,wrist+r_shoulder,100,10,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",3,0.14646051529590703,0.15284460892811008,demo
41,Reach_PlaceRandom,wrist+r_shoulder,200,10,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",7,0.1414887663038303,0.14364402543474092,demo
42,Reach_PlaceRandom,wrist+r_shoulder,400,10,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",8,0.17788667045974224,0.18333916949994472,demo
43,Reach_PlaceRandom,wrist+r_shoulder,500,10,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",8,0.1705872663441893,0.17501280626354482,demo
44,Reach_PlaceRandom,wrist+r_shoulder,1000,10,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",7,0.18279702546872692,0.18279702546872692,demo
45,Reach_PlaceRandom,wrist+l_shoulder,1,10,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",0,0.7519893223844395,0.8624292439104508,demo
46,Reach_PlaceRandom,wrist+l_shoulder,2,10,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",0,0.7536567127004592,0.9239630301213761,demo
47,Reach_PlaceRandom,wrist+l_shoulder,10,10,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",4,0.16079275299655107,0.16308468328176404,demo
48,Reach_PlaceRandom,wrist+l_shoulder,50,10,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",4,0.15097992640043909,0.15308932467694655,demo
49,Reach_PlaceRandom,wrist+l_shoulder,100,10,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",3,0.14840873365143803,0.15198344535928127,demo
50,Reach_PlaceRandom,wrist+l_shoulder,200,10,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",5,0.23313257463011566,0.2663230685406347,demo
51,Reach_PlaceRandom,wrist+l_shoulder,400,10,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",8,0.1749200589198369,0.17951905685013644,demo
52,Reach_PlaceRandom,wrist+l_shoulder,500,10,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",8,0.13147168431136674,0.13147168431136674,demo
53,Reach_PlaceRandom,wrist+l_shoulder,1000,10,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",8,0.16460719795236742,0.16630443257829824,demo
54,Reach_PlaceRandom,l_shoulder+r_shoulder,1,10,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",0,0.7518842686288105,0.8607700882726717,demo
55,Reach_PlaceRandom,l_shoulder+r_shoulder,2,10,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",0,0.7536364918228691,0.9272239083080953,demo
56,Reach_PlaceRandom,l_shoulder+r_shoulder,10,10,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",4,0.1588291191014697,0.16082386617350253,demo
57,Reach_PlaceRandom,l_shoulder+r_shoulder,50,10,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",4,0.15255262275233994,0.1540438376287055,demo
58,Reach_PlaceRandom,l_shoulder+r_shoulder,100,10,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",4,0.15216668312623866,0.15385211762237921,demo
59,Reach_PlaceRandom,l_shoulder+r_shoulder,200,10,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",8,0.1410582518519775,0.1428102816652595,demo
60,Reach_PlaceRandom,l_shoulder+r_shoulder,400,10,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",9,0.1293877133476024,0.1293877133476024,demo
61,Reach_PlaceRandom,l_shoulder+r_shoulder,500,10,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",3,0.14198346823721025,0.14267885646390993,demo
62,Reach_PlaceRandom,l_shoulder+r_shoulder,1000,10,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 65]",9,0.12608154839367613,0.12608154839367613,demo
