,task_name,cam_type,epochs,demo_count,max_eplens,done_count,min_distance,final_distance,dataset_type
0,Reach_PlaceRandom,wrist,1,1,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",0,0.6171854184716865,0.6171854184716865,obs
1,Reach_PlaceRandom,wrist,2,1,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",0,0.5462997380156555,0.5462997380156555,obs
2,Reach_PlaceRandom,wrist,10,1,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",4,0.19746349982287026,0.20744936154448176,obs
3,Reach_PlaceRandom,wrist,50,1,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",3,0.1778773304033737,0.1820943970218612,obs
4,Reach_PlaceRandom,wrist,100,1,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",1,0.30844278077314913,0.31140675772874526,obs
5,Reach_PlaceRandom,wrist,200,1,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",2,0.337689641541034,0.34193682019277993,obs
6,Reach_PlaceRandom,wrist,400,1,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",0,0.48687083289093086,0.48687083289093086,obs
7,Reach_PlaceRandom,wrist,500,1,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",1,0.3149735717655189,0.3149735717655189,obs
8,Reach_PlaceRandom,wrist,1000,1,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",0,0.4985987089485152,0.4985987089485152,obs
9,Reach_PlaceRandom,wrist,1,5,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",0,0.3829244422153419,0.8977743881592261,obs
10,Reach_PlaceRandom,wrist,2,5,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",1,0.2631198863986718,0.2824549795635401,obs
11,Reach_PlaceRandom,wrist,10,5,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",5,0.14381210853034626,0.14450462875893616,obs
12,Reach_PlaceRandom,wrist,50,5,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",6,0.1873188581642647,0.21288423443510304,obs
13,Reach_PlaceRandom,wrist,100,5,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",9,0.15614843794257105,0.1596306392885964,obs
14,Reach_PlaceRandom,wrist,200,5,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",8,0.19391480837706015,0.19391480837706015,obs
15,Reach_PlaceRandom,wrist,400,5,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",8,0.2129246661183628,0.2129246661183628,obs
16,Reach_PlaceRandom,wrist,500,5,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",8,0.16692907926664124,0.17096139171247027,obs
17,Reach_PlaceRandom,wrist,1000,5,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",7,0.208215784204218,0.22620346922116955,obs
18,Reach_PlaceRandom,wrist,1,10,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",0,0.2897283384477723,0.317718062571427,obs
19,Reach_PlaceRandom,wrist,2,10,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",3,0.18861388482460356,0.2032050583085705,obs
20,Reach_PlaceRandom,wrist,10,10,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",5,0.14617949645272166,0.15023579901772513,obs
21,Reach_PlaceRandom,wrist,50,10,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",6,0.1748685425786514,0.203596380700394,obs
22,Reach_PlaceRandom,wrist,100,10,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",7,0.1468619409337475,0.15780770196425334,obs
23,Reach_PlaceRandom,wrist,200,10,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",7,0.14932878417918055,0.1767599185389525,obs
24,Reach_PlaceRandom,wrist,400,10,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",9,0.15896340139746987,0.15896340139746987,obs
25,Reach_PlaceRandom,wrist,500,10,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",9,0.12821425693484903,0.1327259948079889,obs
26,Reach_PlaceRandom,wrist,1000,10,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",10,0.12582511389039036,0.12582511389039036,obs
27,Reach_PlaceRandom,wrist,1,20,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",5,0.15233155095784184,0.15233155095784184,obs
28,Reach_PlaceRandom,wrist,2,20,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",3,0.16114398545849323,0.1698916443205701,obs
29,Reach_PlaceRandom,wrist,10,20,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",4,0.21289146667812048,0.2398933961747284,obs
30,Reach_PlaceRandom,wrist,50,20,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",5,0.20939663497174504,0.2096425804901237,obs
31,Reach_PlaceRandom,wrist,100,20,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",8,0.15593022647895136,0.15711533227590255,obs
32,Reach_PlaceRandom,wrist,200,20,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",9,0.13506352828922438,0.13506352828922438,obs
33,Reach_PlaceRandom,wrist,400,20,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",8,0.15913025406365702,0.16920202585730068,obs
34,Reach_PlaceRandom,wrist,500,20,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",9,0.14170900056225622,0.15684776542767215,obs
35,Reach_PlaceRandom,wrist,1000,20,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",8,0.16673828628824486,0.18813127170139554,obs
36,Reach_PlaceRandom,wrist,1,1,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",0,0.5918277209852773,0.5918277209852773,demo
37,Reach_PlaceRandom,wrist,2,1,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",0,0.5343123510536746,0.5343123510536746,demo
38,Reach_PlaceRandom,wrist,10,1,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",0,0.5760497080795756,0.5760497080795756,demo
39,Reach_PlaceRandom,wrist,50,1,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",3,0.20331830396095732,0.2105709214487254,demo
40,Reach_PlaceRandom,wrist,100,1,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",5,0.1956625802915269,0.220305805607435,demo
41,Reach_PlaceRandom,wrist,200,1,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",2,0.279323892375169,0.279323892375169,demo
42,Reach_PlaceRandom,wrist,400,1,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",0,0.45151386709014496,0.45151386709014496,demo
43,Reach_PlaceRandom,wrist,500,1,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",1,0.3894068815736845,0.3894068815736845,demo
44,Reach_PlaceRandom,wrist,1000,1,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",0,0.4440986888748714,0.4440986888748714,demo
45,Reach_PlaceRandom,wrist,1,5,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",0,0.4651238195488861,0.4857207126169292,demo
46,Reach_PlaceRandom,wrist,2,5,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",0,0.467144967476197,0.467144967476197,demo
47,Reach_PlaceRandom,wrist,10,5,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",4,0.14663165830287653,0.14871552443475883,demo
48,Reach_PlaceRandom,wrist,50,5,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",6,0.19456815906441927,0.2136928256397681,demo
49,Reach_PlaceRandom,wrist,100,5,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",9,0.15544104809361844,0.15698338024017758,demo
50,Reach_PlaceRandom,wrist,200,5,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",8,0.16366287246523767,0.1681522378817488,demo
51,Reach_PlaceRandom,wrist,400,5,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",8,0.2005307201562781,0.2005307201562781,demo
52,Reach_PlaceRandom,wrist,500,5,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",6,0.2222694339401944,0.22362736234577768,demo
53,Reach_PlaceRandom,wrist,1000,5,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",6,0.21809165711634346,0.22006960400829062,demo
54,Reach_PlaceRandom,wrist,1,10,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",3,0.18817952541678123,0.21630289484875798,demo
55,Reach_PlaceRandom,wrist,2,10,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",3,0.16362543002266872,0.17088186240293313,demo
56,Reach_PlaceRandom,wrist,10,10,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",5,0.14858780963754156,0.15265693076872627,demo
57,Reach_PlaceRandom,wrist,50,10,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",6,0.1967919428493634,0.22618370953265582,demo
58,Reach_PlaceRandom,wrist,100,10,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",8,0.15676092086880938,0.16343233087381223,demo
59,Reach_PlaceRandom,wrist,200,10,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",10,0.1273410402855774,0.1273410402855774,demo
60,Reach_PlaceRandom,wrist,400,10,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",8,0.1493527461665713,0.1648269190340015,demo
61,Reach_PlaceRandom,wrist,500,10,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",5,0.19242088575873978,0.2204600195661322,demo
62,Reach_PlaceRandom,wrist,1000,10,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",8,0.13691315235819285,0.16793739480450937,demo
63,Reach_PlaceRandom,wrist,1,20,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",3,0.1666035877438547,0.1666035877438547,demo
64,Reach_PlaceRandom,wrist,2,20,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",3,0.17193002513974798,0.17978106764144283,demo
65,Reach_PlaceRandom,wrist,10,20,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",4,0.22641671076221112,0.24811342640924025,demo
66,Reach_PlaceRandom,wrist,50,20,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",8,0.1385881379485935,0.142347275822537,demo
67,Reach_PlaceRandom,wrist,100,20,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",9,0.12764198336610105,0.12764198336610105,demo
68,Reach_PlaceRandom,wrist,200,20,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",10,0.12610002861856826,0.12610002861856826,demo
69,Reach_PlaceRandom,wrist,400,20,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",10,0.12175749114123083,0.12175749114123083,demo
70,Reach_PlaceRandom,wrist,500,20,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",9,0.12326249455622029,0.13365718423530742,demo
71,Reach_PlaceRandom,wrist,1000,20,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]",10,0.1244582988654979,0.1244582988654979,demo
