,task_name,cam_type,epochs,done_count,avg_min_distance,avg_final_distance,dataset_type,seed,config,agent,error
0,ReachObs_Random,wrist,100,0,0.3779985922737562,0.4614245333739534,demo,3790,FuseConfig.WDLR,agent-policy:fusing_policy-cams:wrist-policy:fusing_policy-fuse_config:FuseConfig.WDLR-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
1,ReachObs_Random,wrist,200,0,0.3860167753957085,0.893669054190279,demo,3790,FuseConfig.WDLR,agent-policy:fusing_policy-cams:wrist-policy:fusing_policy-fuse_config:FuseConfig.WDLR-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
2,ReachObs_Random,wrist,500,0,0.3986461219871873,0.7574264365342865,demo,3790,FuseConfig.WDLR,agent-policy:fusing_policy-cams:wrist-policy:fusing_policy-fuse_config:FuseConfig.WDLR-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
3,ReachObs_Random,wrist,1000,0,0.39385161286697307,0.7036444555077666,demo,3790,FuseConfig.WDLR,agent-policy:fusing_policy-cams:wrist-policy:fusing_policy-fuse_config:FuseConfig.WDLR-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
4,ReachObs_Random,wrist,2000,0,0.38307135121370733,0.6295589302682865,demo,3790,FuseConfig.WDLR,agent-policy:fusing_policy-cams:wrist-policy:fusing_policy-fuse_config:FuseConfig.WDLR-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
5,ReachObs_Random,wrist,5000,0,0.43033989684708507,0.8226698066440232,demo,3790,FuseConfig.WDLR,agent-policy:fusing_policy-cams:wrist-policy:fusing_policy-fuse_config:FuseConfig.WDLR-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
6,ReachObs_Random,wrist+wrist_depth,100,1,0.23949686428799857,0.3193449191926607,demo,3790,FuseConfig.WDLR,agent-policy:fusing_policy-cams:wrist+wrist_depth-policy:fusing_policy-fuse_config:FuseConfig.WDLR-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
7,ReachObs_Random,wrist+wrist_depth,200,0,0.3840184856303505,0.541433037515369,demo,3790,FuseConfig.WDLR,agent-policy:fusing_policy-cams:wrist+wrist_depth-policy:fusing_policy-fuse_config:FuseConfig.WDLR-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
8,ReachObs_Random,wrist+wrist_depth,500,1,0.33815641351916464,0.5823721065654601,demo,3790,FuseConfig.WDLR,agent-policy:fusing_policy-cams:wrist+wrist_depth-policy:fusing_policy-fuse_config:FuseConfig.WDLR-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
9,ReachObs_Random,wrist+wrist_depth,1000,0,0.3577510245869706,0.5684556414667506,demo,3790,FuseConfig.WDLR,agent-policy:fusing_policy-cams:wrist+wrist_depth-policy:fusing_policy-fuse_config:FuseConfig.WDLR-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
10,ReachObs_Random,wrist+wrist_depth,2000,0,0.3554360743745915,0.4497126701318107,demo,3790,FuseConfig.WDLR,agent-policy:fusing_policy-cams:wrist+wrist_depth-policy:fusing_policy-fuse_config:FuseConfig.WDLR-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
11,ReachObs_Random,wrist+wrist_depth,5000,0,0.3625156402000632,0.6507251714073922,demo,3790,FuseConfig.WDLR,agent-policy:fusing_policy-cams:wrist+wrist_depth-policy:fusing_policy-fuse_config:FuseConfig.WDLR-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
12,ReachObs_Random,l_shoulder+r_shoulder,100,6,0.19895056068599098,0.2314575815836993,demo,3790,FuseConfig.WDLR,agent-policy:fusing_policy-cams:l_shoulder+r_shoulder-policy:fusing_policy-fuse_config:FuseConfig.WDLR-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
13,ReachObs_Random,l_shoulder+r_shoulder,200,5,0.2640199787241262,0.30979346485291315,demo,3790,FuseConfig.WDLR,agent-policy:fusing_policy-cams:l_shoulder+r_shoulder-policy:fusing_policy-fuse_config:FuseConfig.WDLR-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
14,ReachObs_Random,l_shoulder+r_shoulder,500,8,0.11508703967179408,0.12616559335384508,demo,3790,FuseConfig.WDLR,agent-policy:fusing_policy-cams:l_shoulder+r_shoulder-policy:fusing_policy-fuse_config:FuseConfig.WDLR-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
15,ReachObs_Random,l_shoulder+r_shoulder,1000,6,0.18451496323990563,0.1966275249466492,demo,3790,FuseConfig.WDLR,agent-policy:fusing_policy-cams:l_shoulder+r_shoulder-policy:fusing_policy-fuse_config:FuseConfig.WDLR-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
16,ReachObs_Random,l_shoulder+r_shoulder,2000,4,0.21588965078497097,0.2404771872235786,demo,3790,FuseConfig.WDLR,agent-policy:fusing_policy-cams:l_shoulder+r_shoulder-policy:fusing_policy-fuse_config:FuseConfig.WDLR-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
17,ReachObs_Random,l_shoulder+r_shoulder,5000,5,0.13562944052596673,0.13562944052596673,demo,3790,FuseConfig.WDLR,agent-policy:fusing_policy-cams:l_shoulder+r_shoulder-policy:fusing_policy-fuse_config:FuseConfig.WDLR-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
18,ReachObs_Random,wrist+l_shoulder+r_shoulder,100,3,0.33941723966454007,0.4790058839797672,demo,3790,FuseConfig.WDLR,agent-policy:fusing_policy-cams:wrist+l_shoulder+r_shoulder-policy:fusing_policy-fuse_config:FuseConfig.WDLR-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
19,ReachObs_Random,wrist+l_shoulder+r_shoulder,200,6,0.17554779083688338,0.2543783212491732,demo,3790,FuseConfig.WDLR,agent-policy:fusing_policy-cams:wrist+l_shoulder+r_shoulder-policy:fusing_policy-fuse_config:FuseConfig.WDLR-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
20,ReachObs_Random,wrist+l_shoulder+r_shoulder,500,4,0.32160775732005653,0.4341511602017212,demo,3790,FuseConfig.WDLR,agent-policy:fusing_policy-cams:wrist+l_shoulder+r_shoulder-policy:fusing_policy-fuse_config:FuseConfig.WDLR-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
21,ReachObs_Random,wrist+l_shoulder+r_shoulder,1000,5,0.22925022065878103,0.3335879984334368,demo,3790,FuseConfig.WDLR,agent-policy:fusing_policy-cams:wrist+l_shoulder+r_shoulder-policy:fusing_policy-fuse_config:FuseConfig.WDLR-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
22,ReachObs_Random,wrist+l_shoulder+r_shoulder,2000,5,0.20353306082333092,0.26000535597537644,demo,3790,FuseConfig.WDLR,agent-policy:fusing_policy-cams:wrist+l_shoulder+r_shoulder-policy:fusing_policy-fuse_config:FuseConfig.WDLR-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
23,ReachObs_Random,wrist+l_shoulder+r_shoulder,5000,2,0.23966710223314797,0.30816480239341554,demo,3790,FuseConfig.WDLR,agent-policy:fusing_policy-cams:wrist+l_shoulder+r_shoulder-policy:fusing_policy-fuse_config:FuseConfig.WDLR-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
24,ReachObs_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,5,0.2738251341275665,0.40832802258330825,demo,3790,FuseConfig.WDLR,agent-policy:fusing_policy-cams:wrist+l_shoulder+r_shoulder+wrist_depth-policy:fusing_policy-fuse_config:FuseConfig.WDLR-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
25,ReachObs_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,4,0.25409454039882245,0.38327018239935745,demo,3790,FuseConfig.WDLR,agent-policy:fusing_policy-cams:wrist+l_shoulder+r_shoulder+wrist_depth-policy:fusing_policy-fuse_config:FuseConfig.WDLR-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
26,ReachObs_Random,wrist+l_shoulder+r_shoulder+wrist_depth,500,7,0.1789608737532004,0.20385190466907974,demo,3790,FuseConfig.WDLR,agent-policy:fusing_policy-cams:wrist+l_shoulder+r_shoulder+wrist_depth-policy:fusing_policy-fuse_config:FuseConfig.WDLR-is_grasp:False-use_proprio:False-fusing_opts:{}-proprio_opts:{},False
