,seed,config,error,task_name,cam_type,epochs,control_done_count,test_done_count,avg_control_final_distance,avg_control_min_distance,avg_test_min_distance,avg_test_final_distance
0,4248,FuseConfig.W_Dfilm,True,Vision_Random,wrist,100,,,,,,
1,4248,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,100,0,0,0.3092830027139557,0.2807696393437539,0.38403850678229456,0.4043644971235206
2,4248,FuseConfig.W_Dfilm,True,Vision_Random,l_shoulder+r_shoulder,100,,,,,,
3,4248,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder,100,,,,,,
4,4248,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,,,,,,
5,4248,FuseConfig.W_Dfilm,True,Vision_Random,wrist,200,,,,,,
6,4248,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,200,0,0,0.23897266231477055,0.19304304922505505,0.26431537837595964,0.29193243112827566
7,4248,FuseConfig.W_Dfilm,True,Vision_Random,l_shoulder+r_shoulder,200,,,,,,
8,4248,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder,200,,,,,,
9,4248,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,,,,,,
10,4248,FuseConfig.W_Dfilm,True,Vision_Random,wrist,600,,,,,,
11,4248,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,600,1,0,0.39172187782164036,0.35053137145354185,0.4478091859128188,0.4665478683163835
12,4248,FuseConfig.W_Dfilm,True,Vision_Random,l_shoulder+r_shoulder,600,,,,,,
13,4248,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder,600,,,,,,
14,4248,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,600,,,,,,
15,4248,FuseConfig.W_Dfilm,True,Vision_Random,wrist,1000,,,,,,
16,4248,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,1000,1,0,0.3069166346301455,0.19298973217181886,0.26857711364951936,0.3321197763595612
17,4248,FuseConfig.W_Dfilm,True,Vision_Random,l_shoulder+r_shoulder,1000,,,,,,
18,4248,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder,1000,,,,,,
19,4248,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,,,,,,
20,4248,FuseConfig.W_Dfilm,True,Vision_Random,wrist,2000,,,,,,
21,4248,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,2000,0,0,0.361218646582112,0.35710630330827187,0.4273373418218297,0.427620706950536
22,4248,FuseConfig.W_Dfilm,True,Vision_Random,l_shoulder+r_shoulder,2000,,,,,,
23,4248,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder,2000,,,,,,
24,4248,FuseConfig.W_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,,,,,,
