,task_name,cam_type,epochs,demo_count,max_eplens,done_count,min_distance,final_distance,dataset_type
91,ReachObs_Random,l_shoulder+r_shoulder,50,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",6,0.1237366105239842,0.1331420526947108,obs
92,ReachObs_Random,l_shoulder+r_shoulder,100,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",6,0.2502792274030906,0.3106366217768405,obs
93,ReachObs_Random,l_shoulder+r_shoulder,200,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",6,0.1702127006798657,0.208937671300973,obs
94,ReachObs_Random,l_shoulder+r_shoulder,500,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",5,0.2180074253035497,0.2570162097444369,obs
95,ReachObs_Random,l_shoulder+r_shoulder,1000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",9,0.106112735882052,0.106112735882052,obs
96,ReachObs_Random,l_shoulder+r_shoulder,2000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",8,0.1000500412993865,0.1053425061964562,obs
97,ReachObs_Random,l_shoulder+r_shoulder,5000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",8,0.1100955040357551,0.1139882304914838,obs
98,ReachObs_Random,wrist,50,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.3936923599521559,0.4126110358786014,demo
99,ReachObs_Random,wrist,100,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.3960986502032198,0.4189961439047126,demo
100,ReachObs_Random,wrist,200,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.4973328519050402,0.96768898383947,demo
101,ReachObs_Random,wrist,500,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.4282187362145583,0.7969884838318834,demo
102,ReachObs_Random,wrist,1000,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.4116418155534561,0.6200659670315061,demo
103,ReachObs_Random,wrist,2000,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.4632112811165895,0.7907634410949093,demo
104,ReachObs_Random,wrist,5000,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.4393332057122754,0.9117111315076658,demo
105,ReachObs_Random,l_shoulder,50,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.3862305855709093,0.4022400409575278,demo
106,ReachObs_Random,l_shoulder,100,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.3872047583505769,0.4119080475953877,demo
107,ReachObs_Random,l_shoulder,200,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",2,0.3412570768735333,0.4190852432197446,demo
108,ReachObs_Random,l_shoulder,500,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",5,0.1853607829633735,0.2388418193112048,demo
109,ReachObs_Random,l_shoulder,1000,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",6,0.1707860600284962,0.1860567831305078,demo
110,ReachObs_Random,l_shoulder,2000,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",4,0.2517878070955066,0.3396075322611763,demo
111,ReachObs_Random,l_shoulder,5000,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",5,0.202741777082129,0.2345363642497672,demo
112,ReachObs_Random,r_shoulder,50,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.3869422230441658,0.4085281617042192,demo
113,ReachObs_Random,r_shoulder,100,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.3895984930175166,0.4105366589467893,demo
114,ReachObs_Random,r_shoulder,200,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.3848693809863331,0.3993262595679021,demo
115,ReachObs_Random,r_shoulder,500,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",1,0.3332243084779052,0.4058830774175456,demo
116,ReachObs_Random,r_shoulder,1000,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",3,0.3052612414055392,0.3836702652077824,demo
117,ReachObs_Random,r_shoulder,2000,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",1,0.3949339425103732,0.561286116572615,demo
118,ReachObs_Random,r_shoulder,5000,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",3,0.3451945457656096,0.5053339633166061,demo
119,ReachObs_Random,wrist+l_shoulder+r_shoulder,50,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.3860719134090879,0.4073207012639698,demo
120,ReachObs_Random,wrist+l_shoulder+r_shoulder,100,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.3916502683537545,0.4260235191751027,demo
121,ReachObs_Random,wrist+l_shoulder+r_shoulder,200,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",1,0.2036671345476827,0.208448885589005,demo
122,ReachObs_Random,wrist+l_shoulder+r_shoulder,500,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",8,0.1644132240471502,0.2201298207907412,demo
123,ReachObs_Random,wrist+l_shoulder+r_shoulder,1000,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",5,0.3225387453803298,0.4903735924181734,demo
124,ReachObs_Random,wrist+l_shoulder+r_shoulder,2000,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",5,0.1960751376227808,0.2200728845283829,demo
125,ReachObs_Random,wrist+l_shoulder+r_shoulder,5000,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",3,0.2610983595521109,0.4405352234390592,demo
126,ReachObs_Random,wrist+r_shoulder,50,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.398380324288323,0.4218606947023753,demo
127,ReachObs_Random,wrist+r_shoulder,100,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.393180548386416,0.4160177445708372,demo
128,ReachObs_Random,wrist+r_shoulder,200,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.3557819297843032,0.4126553136143315,demo
129,ReachObs_Random,wrist+r_shoulder,500,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",1,0.4091973796979833,0.7324464430365706,demo
130,ReachObs_Random,wrist+r_shoulder,1000,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.5052714993756717,0.8980200612686602,demo
131,ReachObs_Random,wrist+r_shoulder,2000,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.3768030742047574,0.5977501344619995,demo
132,ReachObs_Random,wrist+r_shoulder,5000,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",2,0.351768030169944,0.5654767157050022,demo
133,ReachObs_Random,wrist+l_shoulder,50,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.3928755554081026,0.411538959657881,demo
134,ReachObs_Random,wrist+l_shoulder,100,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.3866343580026777,0.4116381170217293,demo
135,ReachObs_Random,wrist+l_shoulder,200,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.3954293750812133,0.396357600723236,demo
136,ReachObs_Random,wrist+l_shoulder,500,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",5,0.2146785322649313,0.4097912308041248,demo
137,ReachObs_Random,wrist+l_shoulder,1000,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",3,0.3913920821732053,0.5240925115405168,demo
138,ReachObs_Random,wrist+l_shoulder,2000,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",7,0.1635632670387211,0.1708403180247693,demo
139,ReachObs_Random,wrist+l_shoulder,5000,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",5,0.2878814299078497,0.4458137466980832,demo
140,ReachObs_Random,l_shoulder+r_shoulder,50,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.3916309182721733,0.411233015944488,demo
141,ReachObs_Random,l_shoulder+r_shoulder,100,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.3899582944901584,0.4072171502946292,demo
142,ReachObs_Random,l_shoulder+r_shoulder,200,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.5173736239534588,0.6196740324571872,demo
143,ReachObs_Random,l_shoulder+r_shoulder,500,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",1,0.3988983623704855,0.5918426803860231,demo
144,ReachObs_Random,l_shoulder+r_shoulder,1000,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",4,0.3205407351553591,0.4983545559944018,demo
145,ReachObs_Random,l_shoulder+r_shoulder,2000,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",2,0.3616868748883365,0.5109855156735189,demo
146,ReachObs_Random,l_shoulder+r_shoulder,5000,10,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",1,0.4674575136541256,0.6101194543059417,demo
147,ReachObs_Random,wrist,50,20,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.403885587746745,0.4224929186932315,demo
