,Unnamed: 0,seed,config,agent,error,task_name,cam_type,epochs,control_done_count,test_done_count,avg_control_final_distance,avg_control_min_distance,avg_test_min_distance,avg_test_final_distance
0,0,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist,100,0.0,0.0,0.1853306496609701,0.1277277010308458,0.1076224450959411,0.1351360332616794
1,1,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.3444503310829901,0.3266720949598802,0.27134181127938,0.3031941237680312
2,2,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,l_shoulder+r_shoulder,100,0.0,0.0,0.1441789179274809,0.1189307051434345,0.19213836445447,0.2459249016704513
3,3,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder,100,0.0,0.0,0.1407864435838658,0.1131844411137755,0.1964724643129903,0.3044697427750106
4,4,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0.0,0.0,0.3321719424810279,0.205507447498895,0.1573747978288505,0.2558138269980798
5,5,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist,200,0.0,0.0,0.2964365109446071,0.1801798592208612,0.1356594650934544,0.1556514073866709
6,6,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+wrist_depth,200,0.0,0.0,0.3378161645426537,0.2726055310579547,0.1512879886067761,0.2498429429974762
7,7,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,l_shoulder+r_shoulder,200,1.0,0.0,0.198690022231345,0.1771569432830733,0.1950985863211736,0.2325139735080098
8,8,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder,200,0.0,0.0,0.3003256312246413,0.1842370325893291,0.1796064517278637,0.2767451244445689
9,9,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,0.0,0.0,0.2108356007103307,0.1033668862146101,0.1463657060556183,0.2468271523233157
10,10,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist,400,0.0,0.0,0.1879225139934909,0.1384081400306769,0.1536758022442008,0.1891431287215508
11,11,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,0.0,0.0,0.272524873530806,0.2174290421981743,0.1684020801900918,0.199357542347511
12,12,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,l_shoulder+r_shoulder,400,0.0,0.0,0.2307862998508422,0.222552145579608,0.2195991035563752,0.2774629183204064
13,13,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder,400,0.0,0.0,0.2327451421269838,0.1377588658903148,0.150509907369237,0.2391190132602275
14,14,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,0.0,0.0,0.3259790466566604,0.2066349067658381,0.1802552721075107,0.3021980749528806
15,15,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist,600,0.0,0.0,0.1747060497485626,0.1362312358313457,0.1409849035326908,0.1852950577814015
16,16,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+wrist_depth,600,0.0,0.0,0.2212935074812691,0.1673419413701447,0.1331426745145068,0.1516138254414152
17,17,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,l_shoulder+r_shoulder,600,0.0,1.0,0.2652170292487572,0.2271916406760232,0.2615563886649564,0.2904524986564037
18,18,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder,600,0.0,0.0,0.2198842523205734,0.1593276106472431,0.1734817324043655,0.2407748193374715
19,19,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,600,0.0,0.0,0.188924238357828,0.1156187232291657,0.1717820026473016,0.257705855556999
20,20,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist,800,0.0,0.0,0.2312072980396161,0.1426587721401467,0.1365814528084568,0.1695660550821827
21,21,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+wrist_depth,800,0.0,1.0,0.3440471669421256,0.3115174294974233,0.1842689657236181,0.2117359638142462
22,22,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,l_shoulder+r_shoulder,800,0.0,0.0,0.1935551795283831,0.1572804392509073,0.213683309217375,0.2777573374108843
23,23,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder,800,0.0,0.0,0.1618490994690941,0.1116744013412311,0.1376541320274927,0.2211224569769752
24,24,3790,FuseConfig.WDLR,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,800,0.0,0.0,0.1722510430286503,0.0969818643526246,0.1396006853700807,0.1954606111583815
25,1,3790,FuseConfig.WLR_D,fusing_policy,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.2428551620278625,0.1873895398174453,0.1968118337981708,0.2122144565885157
26,4,3790,FuseConfig.WLR_D,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0.0,0.0,0.2084562206111212,0.1388330256761571,0.1850603142916816,0.3015651735770638
27,6,3790,FuseConfig.WLR_D,fusing_policy,False,Vision_Random,wrist+wrist_depth,200,0.0,0.0,0.1939979143112953,0.1397103544636024,0.1745744971005534,0.2109053669868271
28,9,3790,FuseConfig.WLR_D,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,0.0,0.0,0.2552188210142302,0.2176033800994773,0.2172809744710321,0.2464058787954672
29,11,3790,FuseConfig.WLR_D,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,0.0,0.0,0.3019241935240327,0.2228396351507971,0.2451945584069396,0.271291449792948
30,14,3790,FuseConfig.WLR_D,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,0.0,0.0,0.2746316100415827,0.2191104771689192,0.2079412811869949,0.2869793252791509
31,16,3790,FuseConfig.WLR_D,fusing_policy,False,Vision_Random,wrist+wrist_depth,600,0.0,0.0,0.3358907806064237,0.2207854928171887,0.1529205643900023,0.1874910877734966
32,19,3790,FuseConfig.WLR_D,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,600,0.0,0.0,0.2762782560956058,0.2038245723324974,0.182137221235303,0.2572299851497638
33,21,3790,FuseConfig.WLR_D,fusing_policy,False,Vision_Random,wrist+wrist_depth,800,1.0,0.0,0.2459840641339608,0.1967775703461297,0.2058031677863211,0.2246181807043103
34,24,3790,FuseConfig.WLR_D,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,800,0.0,0.0,0.2323084182106282,0.1935586771449356,0.1716283934317466,0.2095123105104246
35,1,3790,FuseConfig.DEPTH_FEATS_GATED,fusing_policy,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.2932714923904284,0.1959669697624036,0.148535022450493,0.1698559678992382
36,4,3790,FuseConfig.DEPTH_FEATS_GATED,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0.0,0.0,0.2090430735092285,0.16365791522764,0.1948656003597865,0.2831711383358124
37,6,3790,FuseConfig.DEPTH_FEATS_GATED,fusing_policy,False,Vision_Random,wrist+wrist_depth,200,0.0,0.0,0.219659701763927,0.1488928630119365,0.1517282344739519,0.1850085726514111
38,9,3790,FuseConfig.DEPTH_FEATS_GATED,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,0.0,0.0,0.231669656422624,0.1596191598695939,0.1450057381298728,0.1896096461133069
39,11,3790,FuseConfig.DEPTH_FEATS_GATED,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,0.0,0.0,0.3097481029282095,0.240674377717364,0.1853223106179976,0.2161287979923953
40,14,3790,FuseConfig.DEPTH_FEATS_GATED,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,0.0,0.0,0.2080557873365821,0.1250461234935893,0.1339838105944998,0.2152051346622939
41,16,3790,FuseConfig.DEPTH_FEATS_GATED,fusing_policy,False,Vision_Random,wrist+wrist_depth,600,0.0,0.0,0.2704004814649047,0.1893115813105287,0.1408359392643088,0.1647566999812691
42,19,3790,FuseConfig.DEPTH_FEATS_GATED,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,600,0.0,1.0,0.2010775537229031,0.1649291264390951,0.1289076072900388,0.1710055133852202
43,21,3790,FuseConfig.DEPTH_FEATS_GATED,fusing_policy,False,Vision_Random,wrist+wrist_depth,800,0.0,0.0,0.2553493763759779,0.1769060284022725,0.1379438567394923,0.1849198309411265
44,24,3790,FuseConfig.DEPTH_FEATS_GATED,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,800,0.0,0.0,0.1953831420945533,0.155168035489462,0.1365549253931015,0.2064377188146657
45,1,3790,FuseConfig.DEPTH_FEATS_ATTN,fusing_policy,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.2322020012407879,0.2048831130162312,0.2016625288127228,0.2525549291141037
46,4,3790,FuseConfig.DEPTH_FEATS_ATTN,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0.0,0.0,0.2876011290665958,0.2115305001715704,0.2417637410326062,0.3136135211088486
47,6,3790,FuseConfig.DEPTH_FEATS_ATTN,fusing_policy,False,Vision_Random,wrist+wrist_depth,200,0.0,0.0,0.4249368412596371,0.263844141970016,0.1896781553627448,0.2964965569318262
48,9,3790,FuseConfig.DEPTH_FEATS_ATTN,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,0.0,0.0,0.276916654592244,0.1720611585597657,0.2168250658233561,0.3159811807348797
