,seed,config,agent,error,task_name,cam_type,epochs,control_done_count,test_done_count,avg_control_final_distance,avg_control_min_distance,avg_test_min_distance,avg_test_final_distance
0,4248,FuseConfig.WD_LR,,True,Vision_Random,wrist,100,,,,,,
1,4248,FuseConfig.WD_LR,,True,Vision_Random,wrist+wrist_depth,100,,,,,,
2,4248,FuseConfig.WD_LR,,True,Vision_Random,l_shoulder+r_shoulder,100,,,,,,
3,4248,FuseConfig.WD_LR,,True,Vision_Random,wrist+l_shoulder+r_shoulder,100,,,,,,
4,4248,FuseConfig.WD_LR,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0,0,0.19035236241966663,0.1210552699908628,0.12808417463272348,0.18772210714148926
5,4248,FuseConfig.WD_LR,,True,Vision_Random,wrist,200,,,,,,
6,4248,FuseConfig.WD_LR,,True,Vision_Random,wrist+wrist_depth,200,,,,,,
7,4248,FuseConfig.WD_LR,,True,Vision_Random,l_shoulder+r_shoulder,200,,,,,,
8,4248,FuseConfig.WD_LR,,True,Vision_Random,wrist+l_shoulder+r_shoulder,200,,,,,,
9,4248,FuseConfig.WD_LR,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,0,0,0.13969496284420088,0.08737512684801083,0.1157783877957175,0.1944464851704709
10,4248,FuseConfig.WD_LR,,True,Vision_Random,wrist,400,,,,,,
11,4248,FuseConfig.WD_LR,,True,Vision_Random,wrist+wrist_depth,400,,,,,,
12,4248,FuseConfig.WD_LR,,True,Vision_Random,l_shoulder+r_shoulder,400,,,,,,
13,4248,FuseConfig.WD_LR,,True,Vision_Random,wrist+l_shoulder+r_shoulder,400,,,,,,
14,4248,FuseConfig.WD_LR,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,0,0,0.1690927481911612,0.12139246234183756,0.1559955458310232,0.20477765847389823
15,4248,FuseConfig.WD_LR,,True,Vision_Random,wrist,600,,,,,,
16,4248,FuseConfig.WD_LR,,True,Vision_Random,wrist+wrist_depth,600,,,,,,
17,4248,FuseConfig.WD_LR,,True,Vision_Random,l_shoulder+r_shoulder,600,,,,,,
18,4248,FuseConfig.WD_LR,,True,Vision_Random,wrist+l_shoulder+r_shoulder,600,,,,,,
19,4248,FuseConfig.WD_LR,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,600,0,0,0.16365476769562937,0.13903045932413305,0.13868103233473345,0.20769805208838937
20,4248,FuseConfig.WD_LR,,True,Vision_Random,wrist,800,,,,,,
21,4248,FuseConfig.WD_LR,,True,Vision_Random,wrist+wrist_depth,800,,,,,,
22,4248,FuseConfig.WD_LR,,True,Vision_Random,l_shoulder+r_shoulder,800,,,,,,
23,4248,FuseConfig.WD_LR,,True,Vision_Random,wrist+l_shoulder+r_shoulder,800,,,,,,
24,4248,FuseConfig.WD_LR,fusing_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,800,0,0,0.20403114320256638,0.10671213959052536,0.12992858589274467,0.19685399981256319
