,Unnamed: 0,seed,config,error,task_name,demo_idx,cam_type,epochs,is_control_done,is_test_done,control_final_distance,control_min_distance,test_final_distance,test_min_distance,control_gripper_image_paths,test_gripper_image_paths
21,21,3790,FuseConfig.WDLR,False,Vision_Random,1.0,l_shoulder+r_shoulder,100,False,False,0.1027997461608335,0.100628725419581,0.1431904251735496,0.1415111385083869,"['outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48']","['outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48']"
22,22,3790,FuseConfig.WDLR,False,Vision_Random,2.0,l_shoulder+r_shoulder,100,False,False,0.289130225516494,0.1329971221564127,0.2187141266004974,0.2072591217943117,[],"['outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48']"
23,23,3790,FuseConfig.WDLR,False,Vision_Random,3.0,l_shoulder+r_shoulder,100,False,False,0.1096567066051137,0.1092368726668984,0.3209780537827819,0.1520944560208917,"['outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48']",[]
24,24,3790,FuseConfig.WDLR,False,Vision_Random,4.0,l_shoulder+r_shoulder,100,False,False,0.093796032350359,0.093796032350359,0.312955017760701,0.3084429315927978,[],"['outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49']"
25,25,3790,FuseConfig.WDLR,False,Vision_Random,5.0,l_shoulder+r_shoulder,100,False,False,0.1532915073196223,0.1532915073196223,0.2823107955838391,0.2261945372934993,"['outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48']",[]
26,26,3790,FuseConfig.WDLR,False,Vision_Random,6.0,l_shoulder+r_shoulder,100,False,False,0.1481683362256495,0.1068204965327591,0.2119600230693517,0.0916596280266053,"['outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48']",[]
27,27,3790,FuseConfig.WDLR,False,Vision_Random,7.0,l_shoulder+r_shoulder,100,False,False,0.163581861324438,0.122340891785677,0.0687660740728007,0.0687660740728007,"['outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48']",[]
28,28,3790,FuseConfig.WDLR,False,Vision_Random,8.0,l_shoulder+r_shoulder,100,False,False,0.1457995306439766,0.1457995306439766,0.4321083774987453,0.4321083774987453,[],"['outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49', 'outputs/run-grasp-with-agent/_June09_20-49']"
29,29,3790,FuseConfig.WDLR,False,Vision_Random,9.0,l_shoulder+r_shoulder,100,False,False,0.1169606552676612,0.1169606552676612,0.3200663784990306,0.1488105210763978,"['outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48', 'outputs/run-grasp-with-agent/_June09_20-48']",[]
30,30,3790,FuseConfig.WDLR,False,Vision_Random,0.0,wrist+l_shoulder+r_shoulder,100,False,False,0.1553569751267572,0.1464529616399354,0.144013383243613,0.0778980414519226,[],[]
