,Unnamed: 0.1,Unnamed: 0,seed,config,error,task_name,cam_type,epochs,control_done_count,test_done_count,avg_control_final_distance,avg_control_min_distance,avg_test_min_distance,avg_test_final_distance,agent
128,128.0,1,1901,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,100,1.0,0.0,0.1649871278951383,0.1520511074425223,0.2559672399952314,0.2905360391656611,
129,129.0,4,1901,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,1.0,0.0,0.2207656774532009,0.1496234251528809,0.1898193736363706,0.3097076789467343,
130,130.0,6,1901,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,200,0.0,0.0,0.1335210261309909,0.1125698489669162,0.2288187595806101,0.2943059546894117,
131,131.0,9,1901,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,1.0,0.0,0.1768379030739477,0.1227558457518484,0.1951646027583592,0.3297996819110351,
132,132.0,11,1901,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,600,3.0,0.0,0.1649017513269273,0.1390262790470393,0.2327424120869005,0.291798316594711,
133,133.0,14,1901,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,600,2.0,0.0,0.1492988221395494,0.1048997360888286,0.128997171701085,0.2020229512448352,
134,134.0,16,1901,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,800,3.0,0.0,0.2281598848358106,0.1812767510403217,0.2744443291680189,0.3350662434745965,
135,135.0,19,1901,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,800,1.0,0.0,0.1740912848612822,0.1222412443451232,0.1762229885368692,0.2535501725776906,
136,136.0,4,1901,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,1.0,0.0,0.2103894993885917,0.1381012126725375,0.2766081470475367,0.290592691552134,
137,137.0,9,1901,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,0.0,0.0,0.2246298987639599,0.2011852177132349,0.3014654200678489,0.312442067312576,
138,138.0,14,1901,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,600,1.0,0.0,0.1568697947704397,0.1183398618827063,0.1237898078898374,0.183158761238073,
139,139.0,19,1901,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,800,0.0,0.0,0.1999733202660696,0.1395021411681828,0.1295360636903007,0.1832107335746121,
140,140.0,4,1901,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,2.0,0.0,0.1526450459031989,0.1056698884135727,0.1201755941450141,0.2120395950463105,
141,141.0,9,1901,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,3.0,0.0,0.2497621125582027,0.1710843693536179,0.1529687258810229,0.2456255435077535,
142,142.0,14,1901,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,600,1.0,0.0,0.222939387045976,0.135140849976722,0.175626311255794,0.2903957698523093,
143,143.0,19,1901,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,800,2.0,0.0,0.1638702739396334,0.1070093419741412,0.1047961719669261,0.2258243000987048,
144,144.0,1,1901,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.1254574760448819,0.1163172527260884,0.2437487339925844,0.2514080324426285,
145,145.0,6,1901,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,200,0.0,0.0,0.23916653740731,0.2127338466273419,0.2807739475064523,0.3189606661071598,
146,146.0,11,1901,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,600,1.0,0.0,0.2411557507531481,0.1895561203925417,0.299301413578725,0.3387199084552962,
147,147.0,16,1901,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,800,0.0,0.0,0.3032047553986204,0.2377828050545271,0.3041360566605632,0.3516469881699647,
148,148.0,1,1901,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.2423635728168942,0.1307661902929122,0.2351861268588977,0.2847357464125533,
149,149.0,6,1901,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,200,0.0,0.0,0.2787478743136695,0.2658404845423395,0.3433855828973431,0.3676087914060361,
150,150.0,11,1901,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,600,0.0,0.0,0.2587860348349856,0.2206545892232289,0.3076890314883088,0.3519420850298085,
151,151.0,16,1901,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,800,1.0,0.0,0.276306430862991,0.1963843417239425,0.2643560387121902,0.3423975638293003,
152,152.0,1,1901,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,100,2.0,0.0,0.1793249605409096,0.1279975368799582,0.2737024812388543,0.3139181115561028,
153,153.0,6,1901,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,200,3.0,0.0,0.2456010754083092,0.1866821843751744,0.2893449718465204,0.3542804037771253,
154,154.0,11,1901,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,600,0.0,0.0,0.230965148662655,0.2108051960885533,0.3202772001491976,0.3300901482273715,
155,155.0,16,1901,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,800,1.0,0.0,0.2629280102797737,0.2310339770273092,0.3341713916612385,0.3600837002693853,
156,156.0,3,1901,FuseConfig.W_D_L_R,False,Vision_Random,wrist+l_shoulder+r_shoulder,100,0.0,0.0,0.1553407481350354,0.1517977949626606,0.4464806797013463,0.4464806797013463,
157,157.0,4,1901,FuseConfig.W_D_L_R,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0.0,0.0,0.1391852917181415,0.1115817811581809,0.1661479179035257,0.2597310884321866,
158,158.0,8,1901,FuseConfig.W_D_L_R,False,Vision_Random,wrist+l_shoulder+r_shoulder,200,0.0,0.0,0.12834819593484,0.1071359682645082,0.1947774230104644,0.2053460464609895,
159,159.0,9,1901,FuseConfig.W_D_L_R,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,0.0,0.0,0.1306386258705721,0.0969377643338383,0.1856906903003869,0.2160169074818022,
160,160.0,13,1901,FuseConfig.W_D_L_R,False,Vision_Random,wrist+l_shoulder+r_shoulder,600,0.0,0.0,0.1184518574217766,0.1010079984175067,0.1465715683051464,0.170428796480237,
161,161.0,14,1901,FuseConfig.W_D_L_R,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,600,1.0,0.0,0.150477283032723,0.1106590307690806,0.1733273326248181,0.256154529088405,
162,162.0,18,1901,FuseConfig.W_D_L_R,False,Vision_Random,wrist+l_shoulder+r_shoulder,800,0.0,0.0,0.1239449105972777,0.1084018516654281,0.2266487685652363,0.2465442064415318,
163,163.0,19,1901,FuseConfig.W_D_L_R,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,800,2.0,0.0,0.165232864569205,0.1163271390860315,0.1547190541093914,0.2180649116968795,
164,164.0,4,1901,FuseConfig.W_D_L_R_FILM,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,1.0,0.0,0.1367911932694429,0.1025200364132273,0.1797413735708344,0.217746041613533,
165,165.0,9,1901,FuseConfig.W_D_L_R_FILM,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,1.0,0.0,0.1560648342602334,0.1109398190831692,0.1718312055165589,0.2389225741625408,
166,166.0,14,1901,FuseConfig.W_D_L_R_FILM,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,600,2.0,0.0,0.2102883514782568,0.124714343502959,0.1643271494508985,0.2463313183357195,
167,167.0,19,1901,FuseConfig.W_D_L_R_FILM,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,800,0.0,0.0,0.2116834442977896,0.1219998888747326,0.1585589064052691,0.239316255490062,
168,168.0,1,1901,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.2835130389245902,0.1853959846478884,0.1735341921767227,0.2568520048546841,
169,169.0,2,1901,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,l_shoulder+r_shoulder,100,0.0,0.0,0.2274496837682732,0.2194702445685186,0.2047511930913411,0.2116034419713765,
170,170.0,3,1901,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder,100,0.0,0.0,0.2292829478235274,0.221946502438266,0.2061769177467675,0.2116841668002259,
171,171.0,4,1901,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0.0,0.0,0.229533907386718,0.2212268526307531,0.2047687674470263,0.2117751645347417,
172,172.0,6,1901,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,wrist+wrist_depth,200,0.0,0.0,0.2271253509844701,0.2184718450442527,0.2022832229708007,0.209703386061009,
173,173.0,7,1901,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,l_shoulder+r_shoulder,200,0.0,0.0,0.2365135456879451,0.231948822826314,0.2174036769626446,0.2209751256007376,
174,174.0,8,1901,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder,200,0.0,0.0,0.2281344147796003,0.2214157473338414,0.2068200818760132,0.2136758390730278,
175,175.0,9,1901,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,1.0,0.0,0.2957921496892449,0.2106359636079773,0.1921112038589809,0.3165546732870754,
176,176.0,11,1901,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,wrist+wrist_depth,600,0.0,0.0,0.2339806997282621,0.2282082099398042,0.2127657318645416,0.2178014833644015,
177,177.0,12,1901,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,l_shoulder+r_shoulder,600,0.0,0.0,0.23259182974565,0.2273609745639299,0.2135725589479981,0.2177409254794005,
178,178.0,13,1901,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder,600,0.0,0.0,0.2638875313954212,0.1781447920415841,0.1677746967415159,0.2746805091203617,
179,179.0,14,1901,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,600,0.0,0.0,0.2256195800639164,0.2170962437690417,0.2017955293265777,0.2096239478162921,
180,180.0,16,1901,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,wrist+wrist_depth,800,0.0,0.0,0.2330466349695565,0.2274191997618083,0.2134102641781334,0.2185046892745648,
181,181.0,17,1901,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,l_shoulder+r_shoulder,800,0.0,0.0,0.2300797980118529,0.2230970449484731,0.2076863170288147,0.2139053129204802,
182,182.0,18,1901,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder,800,0.0,0.0,0.2288364405150356,0.221928138939242,0.2073014536474925,0.2140017063332842,
183,183.0,19,1901,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,800,0.0,0.0,0.2296807236105789,0.2224930003274491,0.206167551485808,0.2131387150847234,
184,184.0,0,4248,FuseConfig.WDLR,False,Vision_Random,wrist,100,0.0,0.0,0.1426371539659049,0.1177643849534049,0.2307630287192634,0.3108490024505992,
185,185.0,1,4248,FuseConfig.WDLR,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.1743844638291617,0.1234611378583287,0.2411367130131174,0.2809492958791449,
186,186.0,2,4248,FuseConfig.WDLR,False,Vision_Random,l_shoulder+r_shoulder,100,0.0,0.0,0.3001654509213329,0.2465814963603345,0.5205423820620434,0.787314022459952,
187,187.0,3,4248,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder,100,0.0,0.0,0.1744759144532672,0.1065224094948326,0.1736385713557082,0.2478604899255873,
188,188.0,4,4248,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,2.0,0.0,0.2130800510477588,0.1459337924995019,0.1863141327941353,0.2705111813628419,
189,189.0,5,4248,FuseConfig.WDLR,False,Vision_Random,wrist,200,0.0,0.0,0.20745037031553,0.1370228640356676,0.2566875860117579,0.3007434764551899,
190,190.0,6,4248,FuseConfig.WDLR,False,Vision_Random,wrist+wrist_depth,200,1.0,0.0,0.1663176026958182,0.1183762740626463,0.273054265415031,0.2990305855903148,
191,191.0,7,4248,FuseConfig.WDLR,False,Vision_Random,l_shoulder+r_shoulder,200,1.0,0.0,0.2956866592866641,0.2814486293610293,0.5725505522283394,0.6908593212856827,
192,192.0,8,4248,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder,200,0.0,0.0,0.2010284223509548,0.1398885137967417,0.1982268418251655,0.2791560648564498,
193,193.0,9,4248,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,1.0,0.0,0.1457381193727545,0.1109192876333937,0.1180075824987419,0.1737704865306144,
194,194.0,10,4248,FuseConfig.WDLR,False,Vision_Random,wrist,600,0.0,0.0,0.1663397971220967,0.120008699418658,0.2328160261231616,0.3085052583377877,
195,195.0,11,4248,FuseConfig.WDLR,False,Vision_Random,wrist+wrist_depth,600,0.0,0.0,0.1501787378400788,0.1327593578748875,0.2572229352395044,0.3384772624820546,
196,196.0,12,4248,FuseConfig.WDLR,False,Vision_Random,l_shoulder+r_shoulder,600,1.0,0.0,0.2895697894369098,0.2467657064769816,0.4146493253739054,0.4274674056725496,
197,197.0,13,4248,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder,600,1.0,0.0,0.2027634013707341,0.1130739174477047,0.1708189529480187,0.3102120175544273,
198,198.0,14,4248,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,600,4.0,0.0,0.1600407493106907,0.1187557322950606,0.1691616675079112,0.2436104306050658,
199,199.0,15,4248,FuseConfig.WDLR,False,Vision_Random,wrist,800,0.0,0.0,0.1603880926723814,0.1184107359865268,0.2115163175766835,0.2942593171444887,
200,200.0,16,4248,FuseConfig.WDLR,False,Vision_Random,wrist+wrist_depth,800,2.0,0.0,0.1308837540619595,0.1141449851237525,0.2338019762820213,0.3180217804422171,
201,201.0,17,4248,FuseConfig.WDLR,False,Vision_Random,l_shoulder+r_shoulder,800,0.0,0.0,0.281228822474752,0.2404029011178881,0.3466987030820392,0.3958056619213779,
202,202.0,18,4248,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder,800,1.0,0.0,0.2313815629100566,0.1563255197123175,0.2140306902126594,0.2651589580384991,
203,203.0,19,4248,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,800,2.0,0.0,0.1763838820869204,0.1040641643137912,0.1527057629660022,0.2444208657522995,
204,204.0,1,4248,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.1849242437653266,0.1456405829405135,0.2504026973585746,0.3111915913969286,
205,205.0,4,4248,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0.0,0.0,0.2277792793091997,0.1308206144403797,0.1658447330828311,0.3018200445032651,
206,206.0,6,4248,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,200,6.0,0.0,0.1461256081361569,0.1251367097008754,0.2622527435772709,0.2863384057993612,
207,207.0,9,4248,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,0.0,0.0,0.1697146078936681,0.1219244672501535,0.151294530050992,0.2074633931770851,
208,208.0,11,4248,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,600,1.0,0.0,0.1814091275408746,0.154575493186993,0.285462212995493,0.3368659680017268,
209,209.0,14,4248,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,600,2.0,0.0,0.1711659811389057,0.1198266420889165,0.1708277329275973,0.2300019895297828,
210,210.0,16,4248,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,800,0.0,0.0,0.2798165113875454,0.2202560923843669,0.2471649686904427,0.3240222752505018,
211,211.0,19,4248,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,800,1.0,0.0,0.1601917031180917,0.108871704240437,0.1966473663270926,0.2427342353714948,
212,212.0,1,4248,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,100,1.0,0.0,0.2057654291734904,0.1483839688575994,0.2571225560193125,0.3126592922764676,
213,213.0,4,4248,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0.0,0.0,0.1922193896978647,0.1264656652166755,0.1321000610494776,0.2008156395767185,
214,214.0,6,4248,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,200,0.0,0.0,0.1791204175734308,0.1488226661777387,0.2364117676354131,0.3103154185129361,
215,215.0,9,4248,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,1.0,0.0,0.1296730713258331,0.0998522197891138,0.1393072876601643,0.1987440685292824,
216,216.0,11,4248,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,600,0.0,0.0,0.2686146911263686,0.1752641398855707,0.2800858500019817,0.3406437157697189,
217,217.0,14,4248,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,600,1.0,0.0,0.1663035914292817,0.110369137696377,0.1590523146295282,0.2371947362687883,
218,218.0,16,4248,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,800,1.0,0.0,0.1494585112994827,0.1253442430068957,0.2274654210835587,0.3026914722854028,
219,219.0,19,4248,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,800,1.0,0.0,0.1645475766510216,0.1185096137098521,0.1398471845984366,0.2147195978654399,
220,220.0,1,4248,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.1665764777232794,0.1441490295809991,0.2738756949712571,0.307842906465164,
221,221.0,4,4248,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0.0,0.0,0.1803463071234445,0.1093142929864043,0.161560343281581,0.2243487138577065,
222,222.0,6,4248,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,200,1.0,0.0,0.1891541261457527,0.1569938623830777,0.2578363752668854,0.3019925747698875,
223,223.0,9,4248,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,1.0,0.0,0.2129971413196041,0.1513161692974672,0.2122069497840467,0.3386304560753942,
224,224.0,11,4248,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,600,3.0,0.0,0.1400413345638852,0.1256494974571885,0.2432024792306531,0.2931183447252345,
225,225.0,14,4248,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,600,1.0,0.0,0.2079545050020255,0.1333819248114703,0.1427121028707611,0.2197783185367959,
226,226.0,16,4248,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,800,2.0,0.0,0.2035289964865872,0.1808885447605745,0.2771852013061015,0.3041026084731564,
227,227.0,19,4248,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,800,1.0,0.0,0.1957008220021023,0.1437654695666567,0.1979602775029506,0.3198775930957692,
228,228.0,4,4248,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,1.0,0.0,0.1643878986724464,0.1148085191204768,0.1790677411306843,0.2430655436371132,
229,229.0,9,4248,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,0.0,0.0,0.1978610202650283,0.1418336862381772,0.222947309080687,0.2807066474213489,
230,230.0,14,4248,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,600,0.0,0.0,0.1900301385675828,0.123076335040178,0.143901462621409,0.2071489375501242,
231,231.0,19,4248,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,800,0.0,0.0,0.1820305487623315,0.1159865365463775,0.1307328812894435,0.2147499340814244,
232,232.0,4,4248,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0.0,0.0,0.2100646995792375,0.1446981618588703,0.2082659850021718,0.3175947106242983,
233,233.0,9,4248,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,0.0,0.0,0.2104375354202546,0.1025037788494676,0.145067836491957,0.2302338942094179,
234,234.0,14,4248,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,600,1.0,0.0,0.3119986401000557,0.194191343009417,0.1562378425932145,0.2874660482500085,
235,235.0,19,4248,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,800,1.0,0.0,0.156812700114994,0.1073613830376948,0.1279060280495148,0.2159583021816219,
236,236.0,1,4248,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.2154165316172089,0.1604346989895707,0.2732022009472538,0.2757733500964452,
237,237.0,6,4248,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,200,0.0,0.0,0.1828277314674422,0.141139944878349,0.2906696593301935,0.3229247954773657,
238,238.0,11,4248,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,600,2.0,0.0,0.1197243108924742,0.106662235527983,0.288062289148296,0.341920396593544,
239,239.0,16,4248,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,800,0.0,0.0,0.2438968553463815,0.1917209338490609,0.2940256251593851,0.3300611380356884,
240,240.0,1,4248,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.2456365302931017,0.1608478647899445,0.2454655251901445,0.3061437120714222,
241,241.0,6,4248,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,200,1.0,0.0,0.3414195038526144,0.1794978178331573,0.2714263346297813,0.377375373090017,
242,242.0,11,4248,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,600,1.0,0.0,0.2857305088880179,0.2356152199749891,0.3146873840249012,0.3592119443923451,
243,243.0,16,4248,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,800,4.0,0.0,0.2702203020610536,0.1852319729812281,0.2666031815033814,0.3167212185121051,
244,244.0,1,4248,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.2476130215967087,0.2314094089145694,0.3650599981540851,0.3660643205861268,
245,245.0,6,4248,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,200,1.0,0.0,0.1469424843549256,0.1109578753706775,0.4056625295013935,0.442712323723036,
246,246.0,11,4248,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,600,2.0,0.0,0.2342546737481601,0.1995541188850154,0.3107690405732023,0.3501497976117998,
247,247.0,16,4248,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,800,0.0,0.0,0.2657261940688543,0.2020856258105993,0.2945261951008417,0.3435335174784244,
248,248.0,3,4248,FuseConfig.W_D_L_R,False,Vision_Random,wrist+l_shoulder+r_shoulder,100,0.0,0.0,0.1941551574599899,0.1625088067131976,0.2572336076122489,0.2572336076122489,
249,249.0,4,4248,FuseConfig.W_D_L_R,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0.0,0.0,0.1116466723750378,0.0985024718636567,0.1649893943874045,0.2102773871380734,
250,250.0,8,4248,FuseConfig.W_D_L_R,False,Vision_Random,wrist+l_shoulder+r_shoulder,200,0.0,0.0,0.2295369019018394,0.220877831293288,0.4241619051328008,0.425521000277541,
251,251.0,9,4248,FuseConfig.W_D_L_R,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,1.0,0.0,0.1467303021567694,0.1194481455515773,0.2326648245937835,0.3253510915238248,
252,252.0,13,4248,FuseConfig.W_D_L_R,False,Vision_Random,wrist+l_shoulder+r_shoulder,600,1.0,0.0,0.1581382878758963,0.1274855284371022,0.2050356547635219,0.2073232152328573,
253,253.0,14,4248,FuseConfig.W_D_L_R,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,600,0.0,0.0,0.1161817761826074,0.0941162805297546,0.1761872687476664,0.2174568719856609,
254,254.0,18,4248,FuseConfig.W_D_L_R,False,Vision_Random,wrist+l_shoulder+r_shoulder,800,0.0,0.0,0.1260825609097403,0.1001222443217133,0.1493915788731544,0.2269818107627933,
255,255.0,19,4248,FuseConfig.W_D_L_R,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,800,1.0,0.0,0.122513063920333,0.1038102219419694,0.1755168394291706,0.2442026677637161,
256,256.0,4,4248,FuseConfig.W_D_L_R_FILM,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,1.0,0.0,0.1240729489930946,0.1092663800113509,0.3638081599096162,0.3729075588074587,
257,257.0,9,4248,FuseConfig.W_D_L_R_FILM,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,1.0,0.0,0.2205044545538236,0.1707748853756807,0.1837486770229573,0.2079556985890642,
258,258.0,14,4248,FuseConfig.W_D_L_R_FILM,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,600,0.0,0.0,0.1572668317813096,0.1047887785415162,0.1364221986087357,0.2461087834550264,
259,259.0,19,4248,FuseConfig.W_D_L_R_FILM,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,800,0.0,0.0,0.1690695580183072,0.1376071522403598,0.1729015676709391,0.2052106864392017,
260,260.0,1,4248,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.275638480697347,0.1841099042290111,0.1727517384022071,0.2650858858129885,
261,261.0,2,4248,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,l_shoulder+r_shoulder,100,0.0,0.0,0.2332068843829566,0.2270621220232786,0.2116471573876169,0.2158915570331025,
262,262.0,3,4248,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder,100,0.0,0.0,0.2274020983373509,0.2193859640133348,0.2039883751583566,0.2105749273234418,
263,263.0,4,4248,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0.0,0.0,0.2319566686881278,0.2263503253675575,0.2113987766386258,0.2173469625065533,
264,264.0,6,4248,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,wrist+wrist_depth,200,0.0,0.0,0.2328603815550175,0.2275323662562418,0.2130573095951595,0.2182321904851663,
