,seed,config,error,task_name,cam_type,epochs,control_done_count,test_done_count,avg_control_final_distance,avg_control_min_distance,avg_test_min_distance,avg_test_final_distance
0,6689,FuseConfig.WD_LR,True,Vision_Random,wrist,100,,,,,,
1,6689,FuseConfig.WD_LR,True,Vision_Random,wrist+wrist_depth,100,,,,,,
2,6689,FuseConfig.WD_LR,True,Vision_Random,l_shoulder+r_shoulder,100,,,,,,
3,6689,FuseConfig.WD_LR,True,Vision_Random,wrist+l_shoulder+r_shoulder,100,,,,,,
4,6689,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0,0,0.21746434632348052,0.17593957017101705,0.4760690381033766,0.4796292763146893
5,6689,FuseConfig.WD_LR,True,Vision_Random,wrist,200,,,,,,
6,6689,FuseConfig.WD_LR,True,Vision_Random,wrist+wrist_depth,200,,,,,,
7,6689,FuseConfig.WD_LR,True,Vision_Random,l_shoulder+r_shoulder,200,,,,,,
8,6689,FuseConfig.WD_LR,True,Vision_Random,wrist+l_shoulder+r_shoulder,200,,,,,,
9,6689,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,0,0,0.21803127141688447,0.12133003345241958,0.12927373671351464,0.17739939178633565
10,6689,FuseConfig.WD_LR,True,Vision_Random,wrist,600,,,,,,
11,6689,FuseConfig.WD_LR,True,Vision_Random,wrist+wrist_depth,600,,,,,,
12,6689,FuseConfig.WD_LR,True,Vision_Random,l_shoulder+r_shoulder,600,,,,,,
13,6689,FuseConfig.WD_LR,True,Vision_Random,wrist+l_shoulder+r_shoulder,600,,,,,,
14,6689,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,600,0,0,0.16464403256875543,0.1173233654598406,0.1430430481037079,0.20717288626134076
15,6689,FuseConfig.WD_LR,True,Vision_Random,wrist,800,,,,,,
16,6689,FuseConfig.WD_LR,True,Vision_Random,wrist+wrist_depth,800,,,,,,
17,6689,FuseConfig.WD_LR,True,Vision_Random,l_shoulder+r_shoulder,800,,,,,,
18,6689,FuseConfig.WD_LR,True,Vision_Random,wrist+l_shoulder+r_shoulder,800,,,,,,
19,6689,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,800,1,0,0.143570666879065,0.10843792292248192,0.14481490259480048,0.22541197553916406
