,Unnamed: 0.1,Unnamed: 0,seed,config,error,task_name,demo_idx,cam_type,epochs,is_control_done,is_test_done,control_final_distance,control_min_distance,test_final_distance,test_min_distance,control_gripper_image_paths,test_gripper_image_paths
122,122.0,122,3790,FuseConfig.WDLR,False,Vision_Random,2.0,l_shoulder+r_shoulder,600,False,False,0.2763711903860756,0.2763711903860756,0.4095189885628696,0.2581648279154011,['outputs/run-grasp-with-agent/_June08_23-54'],"['outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55']"
123,123.0,123,3790,FuseConfig.WDLR,False,Vision_Random,3.0,l_shoulder+r_shoulder,600,True,False,0.1206134959434182,0.1206134959434182,0.306643478500097,0.2909248809821803,"['outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54']","['outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55']"
124,124.0,124,3790,FuseConfig.WDLR,False,Vision_Random,4.0,l_shoulder+r_shoulder,600,False,False,0.233956086923704,0.220640595669056,0.514484757860074,0.514484757860074,"['outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54']",[]
125,125.0,125,3790,FuseConfig.WDLR,False,Vision_Random,5.0,l_shoulder+r_shoulder,600,False,False,0.3813939372073678,0.1747375125173119,0.4775677383084632,0.4775677383084632,[],"['outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55']"
126,126.0,126,3790,FuseConfig.WDLR,False,Vision_Random,6.0,l_shoulder+r_shoulder,600,False,False,0.1681592871468987,0.0756913431066565,0.5268662926653447,0.3928541572725973,"['outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54']","['outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55']"
127,127.0,127,3790,FuseConfig.WDLR,False,Vision_Random,7.0,l_shoulder+r_shoulder,600,False,False,0.136563613950949,0.1164497083693135,0.542160095676497,0.4089534028330923,"['outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54']","['outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55']"
128,128.0,128,3790,FuseConfig.WDLR,False,Vision_Random,8.0,l_shoulder+r_shoulder,600,False,False,0.3326969726132533,0.3235374252110673,0.2672838760690117,0.2672838760690117,[],"['outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55']"
129,129.0,129,3790,FuseConfig.WDLR,False,Vision_Random,9.0,l_shoulder+r_shoulder,600,False,False,0.2808577596799974,0.2808577596799974,0.4602783737234326,0.4602783737234326,"['outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54', 'outputs/run-grasp-with-agent/_June08_23-54']","['outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55', 'outputs/run-grasp-with-agent/_June08_23-55']"
130,130.0,130,3790,FuseConfig.WDLR,False,Vision_Random,0.0,wrist+l_shoulder+r_shoulder,600,False,False,0.4229321269327614,0.2461177574928165,0.2448908094336645,0.0843982181857525,[],[]
131,131.0,131,3790,FuseConfig.WDLR,False,Vision_Random,1.0,wrist+l_shoulder+r_shoulder,600,False,False,0.0858568891724844,0.0819531055456317,0.3177113926548474,0.3044304721620264,[],[]
132,132.0,132,3790,FuseConfig.WDLR,False,Vision_Random,2.0,wrist+l_shoulder+r_shoulder,600,False,False,0.0865865555053468,0.0823456879823282,0.3144979375358658,0.133018483942907,[],[]
133,133.0,133,3790,FuseConfig.WDLR,False,Vision_Random,3.0,wrist+l_shoulder+r_shoulder,600,False,False,0.0869646116886142,0.0791517955979933,0.3867966506738118,0.243180663568592,[],[]
134,134.0,134,3790,FuseConfig.WDLR,False,Vision_Random,4.0,wrist+l_shoulder+r_shoulder,600,False,False,0.0739380964282424,0.0739380964282424,0.1281179807813092,0.1157918775794117,[],[]
135,135.0,135,3790,FuseConfig.WDLR,False,Vision_Random,5.0,wrist+l_shoulder+r_shoulder,600,False,False,0.0863036643751665,0.0693408536484711,0.3470299280647635,0.3336593025087921,[],[]
136,136.0,136,3790,FuseConfig.WDLR,False,Vision_Random,6.0,wrist+l_shoulder+r_shoulder,600,False,False,0.2867941690791871,0.080223536686376,0.3208120061060364,0.1132739805191785,[],[]
137,137.0,137,3790,FuseConfig.WDLR,False,Vision_Random,7.0,wrist+l_shoulder+r_shoulder,600,False,False,0.2454839293331107,0.1264827597561242,0.140097648237858,0.04632220512353,[],[]
138,138.0,138,3790,FuseConfig.WDLR,False,Vision_Random,8.0,wrist+l_shoulder+r_shoulder,600,False,False,0.1487021092152358,0.1260773015675658,0.0655212830625222,0.064740280411252,[],[]
139,139.0,139,3790,FuseConfig.WDLR,False,Vision_Random,9.0,wrist+l_shoulder+r_shoulder,600,False,False,0.3176841790472488,0.1251879439682135,0.335494144434729,0.3275620686157364,[],[]
140,140.0,140,3790,FuseConfig.WDLR,False,Vision_Random,0.0,wrist+l_shoulder+r_shoulder+wrist_depth,600,False,False,0.3935792919374971,0.2349011292528396,0.2150244637352227,0.0429714112925496,[],['outputs/run-grasp-with-agent/_June08_23-58']
141,141.0,141,3790,FuseConfig.WDLR,False,Vision_Random,1.0,wrist+l_shoulder+r_shoulder+wrist_depth,600,False,False,0.0904552600136555,0.0866725326085695,0.3202619405194075,0.296883279847492,[],[]
142,142.0,142,3790,FuseConfig.WDLR,False,Vision_Random,2.0,wrist+l_shoulder+r_shoulder+wrist_depth,600,False,False,0.0827229311926846,0.0799802473984867,0.3354748255457879,0.1388166508720713,[],[]
143,143.0,143,3790,FuseConfig.WDLR,False,Vision_Random,3.0,wrist+l_shoulder+r_shoulder+wrist_depth,600,True,False,0.0920686123180595,0.0920686123180595,0.429798834875751,0.2610669139514475,['outputs/run-grasp-with-agent/_June08_23-58'],[]
144,144.0,144,3790,FuseConfig.WDLR,False,Vision_Random,4.0,wrist+l_shoulder+r_shoulder+wrist_depth,600,False,False,0.0868800342177861,0.0855947243825016,0.1447631806355349,0.1409868501066966,[],[]
145,145.0,145,3790,FuseConfig.WDLR,False,Vision_Random,5.0,wrist+l_shoulder+r_shoulder+wrist_depth,600,False,False,0.3798437617940447,0.1771316765050293,0.3351245508799508,0.316885833474229,[],[]
146,146.0,146,3790,FuseConfig.WDLR,False,Vision_Random,6.0,wrist+l_shoulder+r_shoulder+wrist_depth,600,False,False,0.4141912946820322,0.1071561673384197,0.3337687354628595,0.0717947799642159,[],[]
147,147.0,147,3790,FuseConfig.WDLR,False,Vision_Random,7.0,wrist+l_shoulder+r_shoulder+wrist_depth,600,False,False,0.0820986805882103,0.0664357390426124,0.1550274050036403,0.0463652701871624,[],[]
148,148.0,148,3790,FuseConfig.WDLR,False,Vision_Random,8.0,wrist+l_shoulder+r_shoulder+wrist_depth,600,False,False,0.0979226187368208,0.0979226187368208,0.1203696534717354,0.0795119271012085,[],[]
