,Unnamed: 0,seed,config,agent,error,task_name,cam_type,epochs,control_done_count,test_done_count,avg_control_final_distance,avg_control_min_distance,avg_test_min_distance,avg_test_final_distance
85,3,3790,FuseConfig.W_D_L_R,fusing_rnn_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder,100,0.0,0.0,0.2884783832059793,0.1713184450494528,0.3858720997610606,0.5210294442521098
86,4,3790,FuseConfig.W_D_L_R,fusing_rnn_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0.0,0.0,0.3702780614725954,0.303518688504677,0.3502663698331982,0.3821527648307814
87,8,3790,FuseConfig.W_D_L_R,fusing_rnn_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder,200,0.0,0.0,0.2585661185103027,0.1807958998222153,0.1486852026532374,0.2273121027499074
88,9,3790,FuseConfig.W_D_L_R,fusing_rnn_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,1.0,0.0,0.1701683283286484,0.1294275303131924,0.1822484790177587,0.2956638589805931
89,13,3790,FuseConfig.W_D_L_R,fusing_rnn_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder,400,2.0,0.0,0.2419095358118744,0.2248980373307422,0.2213991531345364,0.2223959892675284
90,14,3790,FuseConfig.W_D_L_R,fusing_rnn_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,0.0,0.0,0.2857974368563297,0.1726240825901947,0.1994201329208869,0.3316363471255236
91,18,3790,FuseConfig.W_D_L_R,fusing_rnn_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder,600,0.0,0.0,0.3004657917517269,0.2594696272654874,0.3988488733589589,0.4355870037284023
92,19,3790,FuseConfig.W_D_L_R,fusing_rnn_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,600,2.0,0.0,0.1943764982995813,0.1327943309941978,0.2166651646758063,0.2775683972450412
93,23,3790,FuseConfig.W_D_L_R,fusing_rnn_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder,800,1.0,0.0,0.2520629308872595,0.2118636992931886,0.5580590760355124,0.7684644716838923
94,24,3790,FuseConfig.W_D_L_R,fusing_rnn_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,800,0.0,0.0,0.2758296305681097,0.1494329514731109,0.1407181422833607,0.2952613171924503
95,4,3790,FuseConfig.W_D_L_R_FILM,fusing_rnn_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,1.0,0.0,0.216255843880904,0.1273828498845459,0.1523392214293112,0.267771382787855
96,9,3790,FuseConfig.W_D_L_R_FILM,fusing_rnn_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,0.0,0.0,0.2316746683636707,0.1718924487854746,0.1490625586468278,0.201976440982774
97,14,3790,FuseConfig.W_D_L_R_FILM,fusing_rnn_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,1.0,0.0,0.3190584116513361,0.1306056924641074,0.2364794915287164,0.3138957731750154
98,19,3790,FuseConfig.W_D_L_R_FILM,fusing_rnn_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,600,0.0,0.0,0.4123538937757912,0.4123538937757912,0.4322310857014618,0.4322310857014618
99,24,3790,FuseConfig.W_D_L_R_FILM,fusing_rnn_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,800,0.0,0.0,0.5656641145262533,0.3717086823487927,0.5755814654772454,0.8950188766703724
100,1,3790,FuseConfig.W_D_L_R_ATTN,fusing_rnn_policy,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.6881741124221968,0.5178111136140756,0.5756573675698442,0.735919921193485
101,2,3790,FuseConfig.W_D_L_R_ATTN,fusing_rnn_policy,False,Vision_Random,l_shoulder+r_shoulder,100,0.0,0.0,0.882057722529412,0.5327786584982274,0.5682033346504956,0.9471379356925024
102,3,3790,FuseConfig.W_D_L_R_ATTN,fusing_rnn_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder,100,0.0,0.0,0.9737487034824864,0.5558136206949817,0.5812764951980717,1.0287553432480074
103,6,3790,FuseConfig.W_D_L_R_ATTN,fusing_rnn_policy,False,Vision_Random,wrist+wrist_depth,200,0.0,0.0,0.6478355057082925,0.5063263496429261,0.5728613050312401,0.6988440716763911
104,7,3790,FuseConfig.W_D_L_R_ATTN,fusing_rnn_policy,False,Vision_Random,l_shoulder+r_shoulder,200,0.0,0.0,0.6384339489265635,0.5103380318909626,0.573528559769971,0.6943290290942468
105,8,3790,FuseConfig.W_D_L_R_ATTN,fusing_rnn_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder,200,0.0,0.0,0.6377431659058482,0.5061867748490143,0.5768135165463228,0.7526472466593147
106,11,3790,FuseConfig.W_D_L_R_ATTN,fusing_rnn_policy,False,Vision_Random,wrist+wrist_depth,400,0.0,0.0,0.8354771489594681,0.5534654530140932,0.5883554529125445,0.8988949634137697
107,12,3790,FuseConfig.W_D_L_R_ATTN,fusing_rnn_policy,False,Vision_Random,l_shoulder+r_shoulder,400,0.0,0.0,0.8243647821826823,0.5533969619343557,0.5718658050065661,0.8038609281591944
108,13,3790,FuseConfig.W_D_L_R_ATTN,fusing_rnn_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder,400,0.0,0.0,0.803700755635831,0.5559616572967728,0.5888117591604466,0.9025685202096004
109,16,3790,FuseConfig.W_D_L_R_ATTN,fusing_rnn_policy,False,Vision_Random,wrist+wrist_depth,600,0.0,0.0,0.829876169347207,0.5458633609943986,0.580307572767272,0.9199126600261196
110,17,3790,FuseConfig.W_D_L_R_ATTN,fusing_rnn_policy,False,Vision_Random,l_shoulder+r_shoulder,600,0.0,0.0,0.7553342892784985,0.5383745082600304,0.5944241357223645,0.824586914634313
111,18,3790,FuseConfig.W_D_L_R_ATTN,fusing_rnn_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder,600,0.0,0.0,0.7868111058387546,0.5571951572573569,0.592200826477839,0.8456433533723798
112,21,3790,FuseConfig.W_D_L_R_ATTN,fusing_rnn_policy,False,Vision_Random,wrist+wrist_depth,800,0.0,0.0,0.8515206509352415,0.5524861073114551,0.5888895177340372,0.8960901938489346
113,22,3790,FuseConfig.W_D_L_R_ATTN,fusing_rnn_policy,False,Vision_Random,l_shoulder+r_shoulder,800,0.0,0.0,0.7756903913228567,0.548400945003208,0.5929395291962606,0.8910618206734375
114,23,3790,FuseConfig.W_D_L_R_ATTN,fusing_rnn_policy,False,Vision_Random,wrist+l_shoulder+r_shoulder,800,0.0,0.0,0.785636440322032,0.5476638276631549,0.5917283479019853,0.8921249440023254
