,task_name,cam_type,demo_count,max_eplen,is_success,min_distance,final_distance,gripper_image_paths
10,Vision_Static,l_shoulder,1,demo_max,True,0.11670647541442045,0.11670647541442045,"['outputs/run-grasp-with-agent/_May12_12-29/10', 'outputs/run-grasp-with-agent/_May12_12-29/10']"
11,Vision_Static,l_shoulder,1,demo_max,False,0.11959063556436741,0.12294044636235135,"['outputs/run-grasp-with-agent/_May12_12-29/11', 'outputs/run-grasp-with-agent/_May12_12-29/11', 'outputs/run-grasp-with-agent/_May12_12-29/11', 'outputs/run-grasp-with-agent/_May12_12-29/11', 'outputs/run-grasp-with-agent/_May12_12-29/11', 'outputs/run-grasp-with-agent/_May12_12-29/11', 'outputs/run-grasp-with-agent/_May12_12-29/11', 'outputs/run-grasp-with-agent/_May12_12-29/11', 'outputs/run-grasp-with-agent/_May12_12-29/11', 'outputs/run-grasp-with-agent/_May12_12-29/11', 'outputs/run-grasp-with-agent/_May12_12-29/11']"
12,Vision_Static,l_shoulder,1,demo_max,False,0.11906931194180237,0.12269118484981499,"['outputs/run-grasp-with-agent/_May12_12-29/12', 'outputs/run-grasp-with-agent/_May12_12-29/12', 'outputs/run-grasp-with-agent/_May12_12-29/12', 'outputs/run-grasp-with-agent/_May12_12-29/12', 'outputs/run-grasp-with-agent/_May12_12-29/12', 'outputs/run-grasp-with-agent/_May12_12-29/12', 'outputs/run-grasp-with-agent/_May12_12-29/12', 'outputs/run-grasp-with-agent/_May12_12-29/12', 'outputs/run-grasp-with-agent/_May12_12-29/12', 'outputs/run-grasp-with-agent/_May12_12-29/12', 'outputs/run-grasp-with-agent/_May12_12-29/12', 'outputs/run-grasp-with-agent/_May12_12-29/12', 'outputs/run-grasp-with-agent/_May12_12-29/12']"
13,Vision_Static,l_shoulder,1,demo_max,True,0.11862715298153288,0.12244313127879107,"['outputs/run-grasp-with-agent/_May12_12-29/13', 'outputs/run-grasp-with-agent/_May12_12-29/13', 'outputs/run-grasp-with-agent/_May12_12-29/13']"
14,Vision_Static,l_shoulder,1,demo_max,False,0.11907292129193003,0.12635116972475557,"['outputs/run-grasp-with-agent/_May12_12-29/14', 'outputs/run-grasp-with-agent/_May12_12-29/14', 'outputs/run-grasp-with-agent/_May12_12-29/14', 'outputs/run-grasp-with-agent/_May12_12-29/14', 'outputs/run-grasp-with-agent/_May12_12-29/14', 'outputs/run-grasp-with-agent/_May12_12-29/14', 'outputs/run-grasp-with-agent/_May12_12-29/14', 'outputs/run-grasp-with-agent/_May12_12-29/14', 'outputs/run-grasp-with-agent/_May12_12-29/14', 'outputs/run-grasp-with-agent/_May12_12-29/14', 'outputs/run-grasp-with-agent/_May12_12-29/14', 'outputs/run-grasp-with-agent/_May12_12-29/14']"
15,Vision_Static,l_shoulder,1,demo_max,False,0.2259276660308305,0.2259276660308305,['outputs/run-grasp-with-agent/_May12_12-29/15']
16,Vision_Static,l_shoulder,1,demo_max,False,0.13172407068358008,0.13352133158450022,"['outputs/run-grasp-with-agent/_May12_12-29/16', 'outputs/run-grasp-with-agent/_May12_12-29/16', 'outputs/run-grasp-with-agent/_May12_12-29/16', 'outputs/run-grasp-with-agent/_May12_12-29/16', 'outputs/run-grasp-with-agent/_May12_12-29/16', 'outputs/run-grasp-with-agent/_May12_12-29/16', 'outputs/run-grasp-with-agent/_May12_12-29/16', 'outputs/run-grasp-with-agent/_May12_12-29/16', 'outputs/run-grasp-with-agent/_May12_12-29/16', 'outputs/run-grasp-with-agent/_May12_12-29/16', 'outputs/run-grasp-with-agent/_May12_12-29/16', 'outputs/run-grasp-with-agent/_May12_12-29/16', 'outputs/run-grasp-with-agent/_May12_12-29/16', 'outputs/run-grasp-with-agent/_May12_12-29/16', 'outputs/run-grasp-with-agent/_May12_12-29/16', 'outputs/run-grasp-with-agent/_May12_12-29/16']"
17,Vision_Static,l_shoulder,1,demo_max,False,0.11970207213342078,0.12100854963403736,"['outputs/run-grasp-with-agent/_May12_12-30/17', 'outputs/run-grasp-with-agent/_May12_12-30/17', 'outputs/run-grasp-with-agent/_May12_12-30/17', 'outputs/run-grasp-with-agent/_May12_12-30/17', 'outputs/run-grasp-with-agent/_May12_12-30/17', 'outputs/run-grasp-with-agent/_May12_12-30/17', 'outputs/run-grasp-with-agent/_May12_12-30/17', 'outputs/run-grasp-with-agent/_May12_12-30/17', 'outputs/run-grasp-with-agent/_May12_12-30/17', 'outputs/run-grasp-with-agent/_May12_12-30/17']"
18,Vision_Static,l_shoulder,1,demo_max,False,0.13205715824627534,0.13527264871677186,"['outputs/run-grasp-with-agent/_May12_12-30/18', 'outputs/run-grasp-with-agent/_May12_12-30/18', 'outputs/run-grasp-with-agent/_May12_12-30/18', 'outputs/run-grasp-with-agent/_May12_12-30/18', 'outputs/run-grasp-with-agent/_May12_12-30/18', 'outputs/run-grasp-with-agent/_May12_12-30/18', 'outputs/run-grasp-with-agent/_May12_12-30/18', 'outputs/run-grasp-with-agent/_May12_12-30/18', 'outputs/run-grasp-with-agent/_May12_12-30/18', 'outputs/run-grasp-with-agent/_May12_12-30/18', 'outputs/run-grasp-with-agent/_May12_12-30/18', 'outputs/run-grasp-with-agent/_May12_12-30/18', 'outputs/run-grasp-with-agent/_May12_12-30/18', 'outputs/run-grasp-with-agent/_May12_12-30/18']"
19,Vision_Static,l_shoulder,1,demo_max,False,0.12163734380373202,0.1270257938180986,"['outputs/run-grasp-with-agent/_May12_12-30/19', 'outputs/run-grasp-with-agent/_May12_12-30/19', 'outputs/run-grasp-with-agent/_May12_12-30/19', 'outputs/run-grasp-with-agent/_May12_12-30/19', 'outputs/run-grasp-with-agent/_May12_12-30/19', 'outputs/run-grasp-with-agent/_May12_12-30/19', 'outputs/run-grasp-with-agent/_May12_12-30/19', 'outputs/run-grasp-with-agent/_May12_12-30/19', 'outputs/run-grasp-with-agent/_May12_12-30/19', 'outputs/run-grasp-with-agent/_May12_12-30/19', 'outputs/run-grasp-with-agent/_May12_12-30/19', 'outputs/run-grasp-with-agent/_May12_12-30/19', 'outputs/run-grasp-with-agent/_May12_12-30/19']"
