,task_name,cam_type,demo_count,max_eplen,mb_size,is_success,min_distance,final_distance,gripper_image_paths
0,Vision_Static,wrist,1,demo_max,128,False,0.3917350691509614,0.3917350691509614,[]
1,Vision_Static,wrist,1,demo_max,128,False,0.3559006072318152,0.5135730218646328,[]
2,Vision_Static,wrist,1,demo_max,128,False,0.45665677489388534,0.46207443286446265,[]
3,Vision_Static,wrist,1,demo_max,128,False,0.479577931455425,0.479577931455425,[]
4,Vision_Static,wrist,1,demo_max,128,False,0.23377891447621127,0.23383246676223404,[]
5,Vision_Static,wrist,1,demo_max,128,False,0.3168972198066129,0.3168972198066129,[]
6,Vision_Static,wrist,1,demo_max,128,False,0.43802742498938474,0.43802742498938474,[]
7,Vision_Static,wrist,1,demo_max,128,False,0.3837646861563732,0.3837646861563732,[]
8,Vision_Static,wrist,1,demo_max,128,False,0.4288241434312278,0.4292361228012507,[]
9,Vision_Static,wrist,1,demo_max,128,False,0.455405488827431,0.630624995438123,[]
10,Vision_Static,wrist,1,demo_max,256,False,0.493741218612234,0.588893863041622,[]
11,Vision_Static,wrist,1,demo_max,256,False,0.3652547608937591,0.3652547608937591,[]
12,Vision_Static,wrist,1,demo_max,256,False,0.4758744598308015,0.4842933319414536,[]
13,Vision_Static,wrist,1,demo_max,256,False,0.49656779670745904,0.6080704314173392,[]
14,Vision_Static,wrist,1,demo_max,256,False,0.4962049672500968,0.5419784369402929,[]
15,Vision_Static,wrist,1,demo_max,256,False,0.09893080214100083,0.09904848138819253,[]
16,Vision_Static,wrist,1,demo_max,256,False,0.49481920044730543,0.5395133057791238,[]
17,Vision_Static,wrist,1,demo_max,256,False,0.48755210170716756,0.48757175010247306,[]
18,Vision_Static,wrist,1,demo_max,256,False,0.44395752762223495,0.44395752762223495,[]
19,Vision_Static,wrist,1,demo_max,256,False,0.08576352822286633,0.08682903372126871,[]
20,Vision_Static,wrist,1,demo_max,512,False,0.4824765243237513,0.5149921034000917,[]
21,Vision_Static,wrist,1,demo_max,512,False,0.47968723359887205,0.4817609061909653,[]
22,Vision_Static,wrist,1,demo_max,512,False,0.496549309419216,0.6374403088790985,[]
23,Vision_Static,wrist,1,demo_max,512,False,0.49610629550712504,0.5444015322330762,[]
24,Vision_Static,wrist,1,demo_max,512,False,0.33245889109543153,0.42080210949865,[]
25,Vision_Static,wrist,1,demo_max,512,False,0.3929046519158604,0.3929046519158604,[]
26,Vision_Static,wrist,1,demo_max,512,False,0.4011676763502153,0.4011676763502153,[]
27,Vision_Static,wrist,1,demo_max,512,True,0.10148372833548426,0.10447000337275647,['outputs/run-grasp-with-agent/_May12_14-46/27']
28,Vision_Static,wrist,1,demo_max,512,False,0.3707542233535582,0.3707542233535582,[]
29,Vision_Static,wrist,1,demo_max,512,True,0.0979989290138942,0.10218949710102382,['outputs/run-grasp-with-agent/_May12_14-46/29']
30,Vision_Static,r_shoulder,1,demo_max,128,True,0.0979744274223286,0.0979744274223286,['outputs/run-grasp-with-agent/_May12_14-47/30']
31,Vision_Static,r_shoulder,1,demo_max,128,False,0.39652657876030556,0.39652657876030556,[]
32,Vision_Static,r_shoulder,1,demo_max,128,False,0.34640594606009173,0.34640594606009173,[]
33,Vision_Static,r_shoulder,1,demo_max,128,True,0.118461080692005,0.118461080692005,['outputs/run-grasp-with-agent/_May12_14-47/33']
34,Vision_Static,r_shoulder,1,demo_max,128,True,0.08305608920827084,0.08305608920827084,['outputs/run-grasp-with-agent/_May12_14-47/34']
35,Vision_Static,r_shoulder,1,demo_max,128,True,0.1015502645040462,0.10360972565667162,['outputs/run-grasp-with-agent/_May12_14-47/35']
36,Vision_Static,r_shoulder,1,demo_max,128,False,0.36300715974091496,0.36300715974091496,[]
37,Vision_Static,r_shoulder,1,demo_max,128,True,0.10955521634552699,0.11229507236146562,['outputs/run-grasp-with-agent/_May12_14-47/37']
38,Vision_Static,r_shoulder,1,demo_max,128,False,0.3612264189293074,0.3612264189293074,[]
39,Vision_Static,r_shoulder,1,demo_max,128,True,0.11168185576118589,0.11168185576118589,['outputs/run-grasp-with-agent/_May12_14-47/39']
40,Vision_Static,r_shoulder,1,demo_max,256,False,0.12159707298873597,0.12159707298873597,[]
41,Vision_Static,r_shoulder,1,demo_max,256,True,0.0822994963595786,0.0822994963595786,['outputs/run-grasp-with-agent/_May12_14-48/41']
42,Vision_Static,r_shoulder,1,demo_max,256,True,0.1006804312908385,0.1006804312908385,['outputs/run-grasp-with-agent/_May12_14-48/42']
43,Vision_Static,r_shoulder,1,demo_max,256,True,0.12401715200876777,0.12401715200876777,['outputs/run-grasp-with-agent/_May12_14-48/43']
44,Vision_Static,r_shoulder,1,demo_max,256,True,0.09231594873113357,0.09231594873113357,['outputs/run-grasp-with-agent/_May12_14-48/44']
45,Vision_Static,r_shoulder,1,demo_max,256,True,0.07961185402324863,0.07961955042449312,['outputs/run-grasp-with-agent/_May12_14-48/45']
46,Vision_Static,r_shoulder,1,demo_max,256,False,0.39814253502625707,0.39814253502625707,[]
47,Vision_Static,r_shoulder,1,demo_max,256,True,0.09869402894736215,0.09869402894736215,['outputs/run-grasp-with-agent/_May12_14-48/47']
48,Vision_Static,r_shoulder,1,demo_max,256,False,0.37609802913833323,0.37609802913833323,[]
49,Vision_Static,r_shoulder,1,demo_max,256,False,0.38435052518279295,0.38435052518279295,[]
50,Vision_Static,r_shoulder,1,demo_max,512,False,0.35223066536854386,0.35223066536854386,[]
51,Vision_Static,r_shoulder,1,demo_max,512,True,0.10830526348538135,0.10830526348538135,['outputs/run-grasp-with-agent/_May12_14-48/51']
52,Vision_Static,r_shoulder,1,demo_max,512,False,0.09439561139670485,0.09439561139670485,[]
53,Vision_Static,r_shoulder,1,demo_max,512,False,0.0949295679913273,0.0949295679913273,[]
54,Vision_Static,r_shoulder,1,demo_max,512,True,0.10931490809198002,0.10931490809198002,['outputs/run-grasp-with-agent/_May12_14-49/54']
55,Vision_Static,r_shoulder,1,demo_max,512,True,0.10177374536370624,0.10177374536370624,['outputs/run-grasp-with-agent/_May12_14-49/55']
56,Vision_Static,r_shoulder,1,demo_max,512,False,0.36066439601399264,0.36066439601399264,[]
57,Vision_Static,r_shoulder,1,demo_max,512,True,0.08611458431636375,0.08611458431636375,['outputs/run-grasp-with-agent/_May12_14-49/57']
58,Vision_Static,r_shoulder,1,demo_max,512,False,0.3685476280045354,0.3685476280045354,[]
59,Vision_Static,r_shoulder,1,demo_max,512,True,0.08446013423605182,0.08446013423605182,['outputs/run-grasp-with-agent/_May12_14-49/59']
60,Vision_Static,l_shoulder,1,demo_max,128,True,0.11356463144867794,0.11490727133108194,"['outputs/run-grasp-with-agent/_May12_14-49/60', 'outputs/run-grasp-with-agent/_May12_14-49/60', 'outputs/run-grasp-with-agent/_May12_14-49/60', 'outputs/run-grasp-with-agent/_May12_14-49/60', 'outputs/run-grasp-with-agent/_May12_14-49/60', 'outputs/run-grasp-with-agent/_May12_14-49/60', 'outputs/run-grasp-with-agent/_May12_14-49/60', 'outputs/run-grasp-with-agent/_May12_14-49/60', 'outputs/run-grasp-with-agent/_May12_14-49/60', 'outputs/run-grasp-with-agent/_May12_14-49/60', 'outputs/run-grasp-with-agent/_May12_14-49/60', 'outputs/run-grasp-with-agent/_May12_14-49/60']"
