,rep,config,error,task_name,cam_type,epochs,control_done_count,test_done_count,avg_control_final_distance,avg_control_min_distance,avg_test_min_distance,avg_test_final_distance
0,4,FuseConfig.WLR_D,True,Vision_Random,wrist,100,,,,,,
1,4,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,100,0,0,0.1545834477201184,0.15225680859070964,0.15515722421530803,0.15822519563200005
2,4,FuseConfig.WLR_D,True,Vision_Random,l_shoulder+r_shoulder,100,,,,,,
3,4,FuseConfig.WLR_D,True,Vision_Random,wrist+l_shoulder+r_shoulder,100,,,,,,
4,4,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0,0,0.1642030172468091,0.15854420808769978,0.11458722673019436,0.13300202036032657
5,4,FuseConfig.WLR_D,True,Vision_Random,wrist,150,,,,,,
6,4,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,150,3,0,0.09341731899013014,0.09257672834230618,0.12480588511951755,0.1953319061562099
7,4,FuseConfig.WLR_D,True,Vision_Random,l_shoulder+r_shoulder,150,,,,,,
8,4,FuseConfig.WLR_D,True,Vision_Random,wrist+l_shoulder+r_shoulder,150,,,,,,
9,4,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,150,0,0,0.277581890911878,0.1801485484492626,0.13802178465395837,0.3069621976444115
10,4,FuseConfig.WLR_D,True,Vision_Random,wrist,200,,,,,,
11,4,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,200,2,0,0.1809243609307787,0.17689001424276626,0.16923641277824272,0.19807897379000985
12,4,FuseConfig.WLR_D,True,Vision_Random,l_shoulder+r_shoulder,200,,,,,,
13,4,FuseConfig.WLR_D,True,Vision_Random,wrist+l_shoulder+r_shoulder,200,,,,,,
14,4,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,2,0,0.10447888122382613,0.1008815760110783,0.11449296472119128,0.18703052114711094
15,4,FuseConfig.WLR_D,True,Vision_Random,wrist,400,,,,,,
16,4,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,400,3,0,0.11289380950037012,0.08255417084350611,0.12962011152217504,0.19570610866318916
17,4,FuseConfig.WLR_D,True,Vision_Random,l_shoulder+r_shoulder,400,,,,,,
18,4,FuseConfig.WLR_D,True,Vision_Random,wrist+l_shoulder+r_shoulder,400,,,,,,
19,4,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,0,0,0.1619531160412009,0.13346538581945386,0.10847818143055796,0.16766325139190666
20,4,FuseConfig.WLR_D,True,Vision_Random,wrist,500,,,,,,
21,4,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,500,8,0,0.13461526860047937,0.11113709271701795,0.13358916722336367,0.19952219596516385
22,4,FuseConfig.WLR_D,True,Vision_Random,l_shoulder+r_shoulder,500,,,,,,
23,4,FuseConfig.WLR_D,True,Vision_Random,wrist+l_shoulder+r_shoulder,500,,,,,,
24,4,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,500,3,0,0.12451361443490797,0.09584465074154346,0.13489938711006488,0.1655681325628688
25,4,FuseConfig.WLR_D,True,Vision_Random,wrist,1000,,,,,,
26,4,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,1000,8,0,0.1391254296096834,0.0934758479508944,0.12637507131838768,0.19999016629271352
27,4,FuseConfig.WLR_D,True,Vision_Random,l_shoulder+r_shoulder,1000,,,,,,
28,4,FuseConfig.WLR_D,True,Vision_Random,wrist+l_shoulder+r_shoulder,1000,,,,,,
29,4,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,2,0,0.17759243172062605,0.11439750030136978,0.11714377652542,0.23186559613148786
30,4,FuseConfig.WLR_D,True,Vision_Random,wrist,2000,,,,,,
31,4,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,2000,1,0,0.1808979409742107,0.12883309050125133,0.12666119594799663,0.20172935459138192
32,4,FuseConfig.WLR_D,True,Vision_Random,l_shoulder+r_shoulder,2000,,,,,,
33,4,FuseConfig.WLR_D,True,Vision_Random,wrist+l_shoulder+r_shoulder,2000,,,,,,
34,4,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,1,1,0.1989073683570665,0.12796851670527337,0.1188078498687902,0.2311115372881262
