,rep,config,error,task_name,cam_type,epochs,control_done_count,test_done_count,avg_control_final_distance,avg_control_min_distance,avg_test_min_distance,avg_test_final_distance
0,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,wrist,100,,,,,,
1,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,wrist+wrist_depth,100,,,,,,
2,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,l_shoulder+r_shoulder,100,,,,,,
3,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,wrist+l_shoulder+r_shoulder,100,,,,,,
4,1,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,3,0,0.1386963196682532,0.09447646960365644,0.108131064645581,0.27017410392491786
5,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,wrist,150,,,,,,
6,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,wrist+wrist_depth,150,,,,,,
7,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,l_shoulder+r_shoulder,150,,,,,,
8,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,wrist+l_shoulder+r_shoulder,150,,,,,,
9,1,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,150,1,1,0.1561511980395748,0.12461722960360504,0.10349906876384665,0.16926951523147152
10,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,wrist,200,,,,,,
11,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,wrist+wrist_depth,200,,,,,,
12,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,l_shoulder+r_shoulder,200,,,,,,
13,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,wrist+l_shoulder+r_shoulder,200,,,,,,
14,1,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,2,2,0.16457080784961448,0.14637296886460543,0.11384662892122896,0.19653259241703408
15,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,wrist,400,,,,,,
16,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,wrist+wrist_depth,400,,,,,,
17,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,l_shoulder+r_shoulder,400,,,,,,
18,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,wrist+l_shoulder+r_shoulder,400,,,,,,
19,1,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,2,0,0.12192521709557227,0.10249460281775809,0.1211089361904724,0.1835898791100082
20,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,wrist,500,,,,,,
21,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,wrist+wrist_depth,500,,,,,,
22,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,l_shoulder+r_shoulder,500,,,,,,
23,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,wrist+l_shoulder+r_shoulder,500,,,,,,
24,1,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,500,5,0,0.17873860006081016,0.12731415406383406,0.11164120893403058,0.20239950202565074
25,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,wrist,1000,,,,,,
26,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,wrist+wrist_depth,1000,,,,,,
27,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,l_shoulder+r_shoulder,1000,,,,,,
28,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,wrist+l_shoulder+r_shoulder,1000,,,,,,
29,1,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,0,1,0.14839819117492586,0.10030913830140749,0.11477172017787271,0.23915292897517962
30,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,wrist,2000,,,,,,
31,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,wrist+wrist_depth,2000,,,,,,
32,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,l_shoulder+r_shoulder,2000,,,,,,
33,1,FuseConfig.WD_LR_ATTN,True,Vision_Random,wrist+l_shoulder+r_shoulder,2000,,,,,,
34,1,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,1,1,0.21872454130168822,0.1486262548344937,0.11806368947069142,0.23295614678408844
