,rep,config,error,task_name,cam_type,epochs,control_done_count,test_done_count,avg_control_final_distance,avg_control_min_distance,avg_test_min_distance,avg_test_final_distance
0,1,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist,100,,,,,,
1,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,100,0,0,0.13811993262981398,0.1275341670538624,0.12283069293711908,0.19829658898912228
2,1,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,l_shoulder+r_shoulder,100,,,,,,
3,1,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist+l_shoulder+r_shoulder,100,,,,,,
4,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0,0,0.15540297141972542,0.1412244804211717,0.14099501059781128,0.16436596339624593
5,1,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist,150,,,,,,
6,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,150,0,0,0.13159607079285138,0.09444287702921714,0.11954371248255694,0.1898472693980125
7,1,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,l_shoulder+r_shoulder,150,,,,,,
8,1,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist+l_shoulder+r_shoulder,150,,,,,,
9,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,150,0,0,0.12013970962516995,0.11330757946440814,0.10854194601731808,0.13822096265761613
10,1,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist,200,,,,,,
11,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,200,1,0,0.12533478811994225,0.08005983092839594,0.1160320056892111,0.20405063896511852
12,1,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,l_shoulder+r_shoulder,200,,,,,,
13,1,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist+l_shoulder+r_shoulder,200,,,,,,
14,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,1,0,0.1253813832146809,0.0989580176948922,0.11588281258924597,0.3043238335263669
15,1,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist,400,,,,,,
16,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,400,3,0,0.09864248392830213,0.08223886785870675,0.12361044780654187,0.20957423243929138
17,1,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,l_shoulder+r_shoulder,400,,,,,,
18,1,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist+l_shoulder+r_shoulder,400,,,,,,
19,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,0,0,0.15104595670278725,0.1338890766316844,0.12143641736458108,0.21512558437274007
20,1,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist,500,,,,,,
21,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,500,0,0,0.14305573955521347,0.11606808466982806,0.12687643917899094,0.20314391450830485
22,1,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,l_shoulder+r_shoulder,500,,,,,,
23,1,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist+l_shoulder+r_shoulder,500,,,,,,
24,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,500,1,0,0.1060520262254446,0.09332325821758983,0.13118187957998578,0.20028429382359375
25,1,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist,1000,,,,,,
26,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,1000,0,0,0.12101336359556351,0.1049701922196766,0.12743869747450648,0.2224812814476728
27,1,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,l_shoulder+r_shoulder,1000,,,,,,
28,1,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist+l_shoulder+r_shoulder,1000,,,,,,
29,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,0,0,0.15158582514327118,0.10559082800569974,0.11843136342719833,0.244603416308986
30,1,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist,2000,,,,,,
31,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,2000,4,0,0.1659413347322865,0.09677638493907195,0.1174804744074313,0.21764252900236003
32,1,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,l_shoulder+r_shoulder,2000,,,,,,
33,1,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist+l_shoulder+r_shoulder,2000,,,,,,
34,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,0,0,0.18846075029553383,0.09942984636392742,0.12251810160357823,0.23160782580951733
