,rep,config,error,task_name,cam_type,epochs,control_done_count,test_done_count,avg_control_final_distance,avg_control_min_distance,avg_test_min_distance,avg_test_final_distance
0,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,wrist,100,,,,,,
1,3,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,100,0,0,0.278026345251399,0.27732413823022867,0.20433723350001481,0.21058465231342471
2,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,l_shoulder+r_shoulder,100,,,,,,
3,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder,100,,,,,,
4,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0,0,0.15538321697654708,0.14824520817446435,0.14662135358707923,0.25217632947954416
5,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,wrist,150,,,,,,
6,3,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,150,2,0,0.14879579994638376,0.14199349287428525,0.13044345369430127,0.29029223788702263
7,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,l_shoulder+r_shoulder,150,,,,,,
8,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder,150,,,,,,
9,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,150,0,0,0.3637309238201246,0.34326259942579074,0.15962474496646323,0.16941206590013036
10,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,wrist,200,,,,,,
11,3,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,200,0,0,0.23973257983259585,0.22203564476164733,0.13235641207192955,0.20477304489960022
12,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,l_shoulder+r_shoulder,200,,,,,,
13,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder,200,,,,,,
14,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,4,0,0.1634033875098751,0.13588703502951863,0.12025450957617925,0.24056527970213146
15,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,wrist,400,,,,,,
16,3,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,400,5,0,0.12682899672799833,0.11062177169425114,0.12539247917254076,0.3032742563470597
17,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,l_shoulder+r_shoulder,400,,,,,,
18,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder,400,,,,,,
19,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,3,0,0.1658862027176553,0.14766173479247352,0.12925845829327354,0.21194987735453927
20,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,wrist,500,,,,,,
21,3,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,500,3,0,0.16043472551127888,0.15337440120470358,0.13349206375871084,0.22281535545936268
22,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,l_shoulder+r_shoulder,500,,,,,,
23,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder,500,,,,,,
24,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,500,0,0,0.2078779559248895,0.19549629834840598,0.13096944652382297,0.20226879544449808
25,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,wrist,1000,,,,,,
26,3,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,1000,0,0,0.19614668723356654,0.18492621514802673,0.12517292473108602,0.21054193631805523
27,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,l_shoulder+r_shoulder,1000,,,,,,
28,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder,1000,,,,,,
29,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,0,0,0.21141954121595793,0.17890003263507398,0.1248540985931188,0.208076053802236
30,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,wrist,2000,,,,,,
31,3,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,2000,1,0,0.26049343488822435,0.2003890180427937,0.12401448144311264,0.17348050898098613
32,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,l_shoulder+r_shoulder,2000,,,,,,
33,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder,2000,,,,,,
34,3,FuseConfig.Wfilm_Dfilm,True,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,4,0,0.12795057019976783,0.10343607557657734,0.11876009288742764,0.21304830210763143
