,rep,config,error,task_name,cam_type,epochs,control_done_count,test_done_count,avg_control_final_distance,avg_control_min_distance,avg_test_min_distance,avg_test_final_distance
0,4,FuseConfig.WD_LR,True,Vision_Random,wrist,100,,,,,,
1,4,FuseConfig.WD_LR,True,Vision_Random,wrist+wrist_depth,100,,,,,,
2,4,FuseConfig.WD_LR,True,Vision_Random,l_shoulder+r_shoulder,100,,,,,,
3,4,FuseConfig.WD_LR,True,Vision_Random,wrist+l_shoulder+r_shoulder,100,,,,,,
4,4,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,1,0,0.10805447721825119,0.10024571598297756,0.16419667961097975,0.26931864822614077
5,4,FuseConfig.WD_LR,True,Vision_Random,wrist,150,,,,,,
6,4,FuseConfig.WD_LR,True,Vision_Random,wrist+wrist_depth,150,,,,,,
7,4,FuseConfig.WD_LR,True,Vision_Random,l_shoulder+r_shoulder,150,,,,,,
8,4,FuseConfig.WD_LR,True,Vision_Random,wrist+l_shoulder+r_shoulder,150,,,,,,
9,4,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,150,0,0,0.10435349530387357,0.10162543971298561,0.16487886659908535,0.2481531682425501
10,4,FuseConfig.WD_LR,True,Vision_Random,wrist,200,,,,,,
11,4,FuseConfig.WD_LR,True,Vision_Random,wrist+wrist_depth,200,,,,,,
12,4,FuseConfig.WD_LR,True,Vision_Random,l_shoulder+r_shoulder,200,,,,,,
13,4,FuseConfig.WD_LR,True,Vision_Random,wrist+l_shoulder+r_shoulder,200,,,,,,
14,4,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,1,0,0.15959344274216544,0.1265170243865552,0.14425736552114882,0.20118001928956325
15,4,FuseConfig.WD_LR,True,Vision_Random,wrist,400,,,,,,
16,4,FuseConfig.WD_LR,True,Vision_Random,wrist+wrist_depth,400,,,,,,
17,4,FuseConfig.WD_LR,True,Vision_Random,l_shoulder+r_shoulder,400,,,,,,
18,4,FuseConfig.WD_LR,True,Vision_Random,wrist+l_shoulder+r_shoulder,400,,,,,,
19,4,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,0,0,0.11195281587752863,0.10628041095055832,0.12513096263530082,0.19113674506820125
20,4,FuseConfig.WD_LR,True,Vision_Random,wrist,500,,,,,,
21,4,FuseConfig.WD_LR,True,Vision_Random,wrist+wrist_depth,500,,,,,,
22,4,FuseConfig.WD_LR,True,Vision_Random,l_shoulder+r_shoulder,500,,,,,,
23,4,FuseConfig.WD_LR,True,Vision_Random,wrist+l_shoulder+r_shoulder,500,,,,,,
24,4,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,500,1,0,0.11674480574393113,0.09777845096832827,0.1149840557230231,0.16454609550432986
25,4,FuseConfig.WD_LR,True,Vision_Random,wrist,1000,,,,,,
26,4,FuseConfig.WD_LR,True,Vision_Random,wrist+wrist_depth,1000,,,,,,
27,4,FuseConfig.WD_LR,True,Vision_Random,l_shoulder+r_shoulder,1000,,,,,,
28,4,FuseConfig.WD_LR,True,Vision_Random,wrist+l_shoulder+r_shoulder,1000,,,,,,
29,4,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,1,0,0.12576549193964848,0.09217000366511333,0.12197708907857245,0.2672933927084737
30,4,FuseConfig.WD_LR,True,Vision_Random,wrist,2000,,,,,,
31,4,FuseConfig.WD_LR,True,Vision_Random,wrist+wrist_depth,2000,,,,,,
32,4,FuseConfig.WD_LR,True,Vision_Random,l_shoulder+r_shoulder,2000,,,,,,
33,4,FuseConfig.WD_LR,True,Vision_Random,wrist+l_shoulder+r_shoulder,2000,,,,,,
34,4,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,0,0,0.16555492538386715,0.10789466765623008,0.11855844066627301,0.23869919543417423
