,rep,config,error,task_name,cam_type,epochs,control_done_count,test_done_count,avg_control_final_distance,avg_control_min_distance,avg_test_min_distance,avg_test_final_distance
0,2,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist,100,,,,,,
1,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,100,0,0,0.13055120878301846,0.11546985760972268,0.12366569571346686,0.1912349893165631
2,2,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,l_shoulder+r_shoulder,100,,,,,,
3,2,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist+l_shoulder+r_shoulder,100,,,,,,
4,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0,0,0.1371959267449678,0.126875780721049,0.125362732682271,0.1510523618103062
5,2,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist,150,,,,,,
6,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,150,1,0,0.13394821868554177,0.09845085841935164,0.12139259515101342,0.19251867537470196
7,2,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,l_shoulder+r_shoulder,150,,,,,,
8,2,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist+l_shoulder+r_shoulder,150,,,,,,
9,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,150,0,0,0.1203020854969914,0.11596191250483738,0.11418093434604641,0.14615262134207052
10,2,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist,200,,,,,,
11,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,200,0,0,0.09854901187333741,0.07862058328079156,0.12131840141320474,0.2070126785556389
12,2,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,l_shoulder+r_shoulder,200,,,,,,
13,2,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist+l_shoulder+r_shoulder,200,,,,,,
14,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,0,0,0.1270178899574069,0.0951717224411614,0.11275248600036629,0.3082912249570598
15,2,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist,400,,,,,,
16,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,400,1,0,0.09869976845501804,0.08392592615971899,0.12295935382869813,0.2032746891513702
17,2,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,l_shoulder+r_shoulder,400,,,,,,
18,2,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist+l_shoulder+r_shoulder,400,,,,,,
19,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,0,0,0.15964491437326428,0.13456383022966995,0.12318345989324778,0.21280131432085952
20,2,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist,500,,,,,,
21,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,500,2,0,0.1374981911482551,0.09481256077149128,0.1242878206839116,0.19277891061442992
22,2,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,l_shoulder+r_shoulder,500,,,,,,
23,2,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist+l_shoulder+r_shoulder,500,,,,,,
24,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,500,0,0,0.11120828744387679,0.10454477454563846,0.1278227772969007,0.21138063890843747
25,2,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist,1000,,,,,,
26,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,1000,0,0,0.11565339983693339,0.09513113024182883,0.12306333859981344,0.21752424594259337
27,2,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,l_shoulder+r_shoulder,1000,,,,,,
28,2,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist+l_shoulder+r_shoulder,1000,,,,,,
29,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,0,0,0.13585406683642426,0.10379859884038252,0.1212350579938242,0.2541479981764923
30,2,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist,2000,,,,,,
31,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,2000,2,0,0.18178212068613908,0.11827641020183843,0.11927485319162526,0.20974758763812593
32,2,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,l_shoulder+r_shoulder,2000,,,,,,
33,2,FuseConfig.DEPTH_FEATS_GATED,True,Vision_Random,wrist+l_shoulder+r_shoulder,2000,,,,,,
34,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,0,0,0.17869002079976712,0.08357138853254197,0.12179927935749442,0.24358242175872205
