,rep,config,error,task_name,cam_type,epochs,control_done_count,test_done_count,avg_control_final_distance,avg_control_min_distance,avg_test_min_distance,avg_test_final_distance
0,4,FuseConfig.DEPTH_FEATS_ATTN,True,Vision_Random,wrist,100,,,,,,
1,4,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,100,0,0,0.25060495795686577,0.21969083972575784,0.13907380467231129,0.19059325073813868
2,4,FuseConfig.DEPTH_FEATS_ATTN,True,Vision_Random,l_shoulder+r_shoulder,100,,,,,,
3,4,FuseConfig.DEPTH_FEATS_ATTN,True,Vision_Random,wrist+l_shoulder+r_shoulder,100,,,,,,
4,4,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,3,0,0.17326012182733275,0.1440790289317646,0.1238531862803035,0.2150711823194591
5,4,FuseConfig.DEPTH_FEATS_ATTN,True,Vision_Random,wrist,150,,,,,,
6,4,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,150,1,0,0.1571120946031504,0.13471972696632095,0.12033543194898219,0.18469332631578075
7,4,FuseConfig.DEPTH_FEATS_ATTN,True,Vision_Random,l_shoulder+r_shoulder,150,,,,,,
8,4,FuseConfig.DEPTH_FEATS_ATTN,True,Vision_Random,wrist+l_shoulder+r_shoulder,150,,,,,,
9,4,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,150,5,0,0.18455661902611226,0.1372956010229603,0.12385023641265439,0.25169895726250957
10,4,FuseConfig.DEPTH_FEATS_ATTN,True,Vision_Random,wrist,200,,,,,,
11,4,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,200,4,0,0.15797078290068808,0.13447040421079348,0.12057054784282609,0.17887032521999205
12,4,FuseConfig.DEPTH_FEATS_ATTN,True,Vision_Random,l_shoulder+r_shoulder,200,,,,,,
13,4,FuseConfig.DEPTH_FEATS_ATTN,True,Vision_Random,wrist+l_shoulder+r_shoulder,200,,,,,,
14,4,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,0,0,0.2679202553130672,0.24597891347073345,0.14350402627971204,0.2483242320852463
15,4,FuseConfig.DEPTH_FEATS_ATTN,True,Vision_Random,wrist,400,,,,,,
16,4,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,400,1,0,0.38293087280488936,0.36641580033533117,0.14225390914751182,0.2081910497495009
17,4,FuseConfig.DEPTH_FEATS_ATTN,True,Vision_Random,l_shoulder+r_shoulder,400,,,,,,
18,4,FuseConfig.DEPTH_FEATS_ATTN,True,Vision_Random,wrist+l_shoulder+r_shoulder,400,,,,,,
19,4,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,1,0,0.14436642939718222,0.10092539972461483,0.10723692424795397,0.17913254961072572
20,4,FuseConfig.DEPTH_FEATS_ATTN,True,Vision_Random,wrist,500,,,,,,
21,4,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,500,7,0,0.12584636236446592,0.11127437427861357,0.12138043293077709,0.1795793599939236
22,4,FuseConfig.DEPTH_FEATS_ATTN,True,Vision_Random,l_shoulder+r_shoulder,500,,,,,,
23,4,FuseConfig.DEPTH_FEATS_ATTN,True,Vision_Random,wrist+l_shoulder+r_shoulder,500,,,,,,
24,4,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,500,6,0,0.1429103960581734,0.11525976876432557,0.11386097284441468,0.22811513690542062
25,4,FuseConfig.DEPTH_FEATS_ATTN,True,Vision_Random,wrist,1000,,,,,,
26,4,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,1000,4,0,0.13699036727051161,0.12828461975786407,0.1242432830504295,0.18879732289811585
27,4,FuseConfig.DEPTH_FEATS_ATTN,True,Vision_Random,l_shoulder+r_shoulder,1000,,,,,,
28,4,FuseConfig.DEPTH_FEATS_ATTN,True,Vision_Random,wrist+l_shoulder+r_shoulder,1000,,,,,,
29,4,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,2,0,0.18720928346514898,0.13695302635014836,0.1109799940398933,0.2069962229041133
30,4,FuseConfig.DEPTH_FEATS_ATTN,True,Vision_Random,wrist,2000,,,,,,
31,4,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,2000,0,0,0.27384618096112334,0.22148612848165233,0.12771174120443268,0.20025463952034492
32,4,FuseConfig.DEPTH_FEATS_ATTN,True,Vision_Random,l_shoulder+r_shoulder,2000,,,,,,
33,4,FuseConfig.DEPTH_FEATS_ATTN,True,Vision_Random,wrist+l_shoulder+r_shoulder,2000,,,,,,
34,4,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,5,0,0.1258874726237685,0.1075215062798277,0.11125631287235901,0.22398363826837459
