,Unnamed: 0,rep,config,error,task_name,cam_type,epochs,control_done_count,test_done_count,avg_control_final_distance,avg_control_min_distance,avg_test_min_distance,avg_test_final_distance
148,4,1,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,1.0,0.0,0.154284689892532,0.1487032247505273,0.1147153427107234,0.1352039219910651
149,6,1,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,150,3.0,0.0,0.0813038674266251,0.0802030459740041,0.1233289208216798,0.1903850045216936
150,9,1,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,150,0.0,0.0,0.3105932405913554,0.1934571409992607,0.1368890763839168,0.3071986940864812
151,11,1,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,200,0.0,0.0,0.1508450622739503,0.0927470330051172,0.1425372464393886,0.2098003797265444
152,14,1,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,3.0,0.0,0.0915024789084212,0.0893580777194687,0.1086746387100995,0.1764613592758381
153,16,1,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,400,2.0,0.0,0.1369886459004406,0.1346303639263539,0.132976681911243,0.2050989930988751
154,19,1,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,2.0,0.0,0.1302780486983647,0.1058572273203283,0.1104750664950899,0.1528201388202601
155,21,1,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,500,8.0,0.0,0.1401341183520801,0.1301647656004488,0.1291456354547621,0.1954532370143099
156,24,1,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,500,4.0,0.0,0.1200087060064337,0.1122314685488276,0.1139964852245453,0.1758333310932133
157,26,1,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,1000,8.0,0.0,0.1253976606131706,0.089098407429616,0.1276096198992878,0.206469809451186
158,29,1,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,2.0,0.0,0.1697042574852352,0.1226629363488838,0.1079846797038622,0.1940099465886866
159,31,1,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,2000,3.0,0.0,0.165865066057217,0.089355341799008,0.1197978773750628,0.2125158841885247
160,34,1,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,5.0,0.0,0.1288494444019203,0.1010674124105785,0.1146092264649207,0.1740843737915139
161,1,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.1381199326298139,0.1275341670538624,0.122830692937119,0.1982965889891222
162,4,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0.0,0.0,0.1554029714197254,0.1412244804211717,0.1409950105978112,0.1643659633962459
163,6,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,150,0.0,0.0,0.1315960707928513,0.0944428770292171,0.1195437124825569,0.1898472693980125
164,9,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,150,0.0,0.0,0.1201397096251699,0.1133075794644081,0.108541946017318,0.1382209626576161
165,11,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,200,1.0,0.0,0.1253347881199422,0.0800598309283959,0.1160320056892111,0.2040506389651185
166,14,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,1.0,0.0,0.1253813832146809,0.0989580176948922,0.1158828125892459,0.3043238335263669
167,16,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,400,3.0,0.0,0.0986424839283021,0.0822388678587067,0.1236104478065418,0.2095742324392913
168,19,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,0.0,0.0,0.1510459567027872,0.1338890766316844,0.121436417364581,0.21512558437274
169,21,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,500,0.0,0.0,0.1430557395552134,0.116068084669828,0.1268764391789909,0.2031439145083048
170,24,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,500,1.0,0.0,0.1060520262254446,0.0933232582175898,0.1311818795799857,0.2002842938235937
171,26,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,1000,0.0,0.0,0.1210133635955635,0.1049701922196766,0.1274386974745064,0.2224812814476728
172,29,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,0.0,0.0,0.1515858251432711,0.1055908280056997,0.1184313634271983,0.244603416308986
173,31,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,2000,4.0,0.0,0.1659413347322865,0.0967763849390719,0.1174804744074313,0.21764252900236
174,34,1,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,0.0,0.0,0.1884607502955338,0.0994298463639274,0.1225181016035782,0.2316078258095173
175,1,1,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.3670288170609107,0.2078554895970543,0.1216785404288215,0.3961083332391032
176,4,1,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,1.0,0.0,0.1658444965819596,0.1287516709394021,0.1184918480098536,0.192261105860576
177,6,1,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,150,2.0,0.0,0.1209421886930609,0.1173019932378576,0.1139425744679792,0.1642235886049581
178,9,1,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,150,4.0,0.0,0.2031892522765933,0.1455251908789362,0.1160413984223143,0.2384898507405419
179,11,1,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,200,1.0,2.0,0.139092037836831,0.1322309157290109,0.1259598048930542,0.1990283969292408
180,14,1,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,3.0,0.0,0.1845414825717917,0.171164980235599,0.1212017239249922,0.2326500720298868
181,16,1,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,400,2.0,0.0,0.2410744400157417,0.2217947290850904,0.1302277835159159,0.2003193418210239
182,19,1,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,1.0,0.0,0.1475393899553491,0.0986526166949274,0.1079880769769048,0.2042272773791233
183,21,1,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,500,9.0,0.0,0.1283679543598296,0.1191754559264816,0.1231844053336535,0.184268409394437
184,24,1,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,500,5.0,0.0,0.1119252635555847,0.1069436316350286,0.1139930866767404,0.2313832728687448
185,26,1,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,1000,4.0,0.0,0.1245787218622014,0.1193864107763227,0.1155822977265851,0.177542241222576
186,29,1,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,4.0,2.0,0.1719010182740082,0.1162581076769553,0.1097910797586386,0.2120269184875234
187,31,1,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,2000,0.0,0.0,0.2103857745048193,0.2018295808543388,0.1226931937524458,0.1981864503871024
188,34,1,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,1.0,0.0,0.1429174573445299,0.1063371791024534,0.1097819727287909,0.2233501745212292
189,4,1,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,1.0,0.0,0.1110681269290875,0.1066846089130736,0.1604937448284102,0.2621670873406145
190,9,1,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,150,0.0,0.0,0.1058365702430762,0.1022162034346678,0.1617520778447091,0.2527417368426819
191,14,1,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,1.0,0.0,0.1544524467231357,0.1203410379292981,0.1410012571720022,0.1967866799165691
192,19,1,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,1.0,0.0,0.1100585434955355,0.1066718173785704,0.128444528735919,0.1948598778965839
193,24,1,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,500,0.0,0.0,0.1172730933441088,0.0983380133824209,0.1177808892608443,0.1660937867953514
194,29,1,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,0.0,0.0,0.1355478135360677,0.0890707250082167,0.1214408265034442,0.2665148537364802
195,34,1,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,0.0,0.0,0.1706944745405055,0.1053554809719319,0.1238550230573883,0.2472363104828042
196,4,1,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,3.0,0.0,0.1386963196682532,0.0944764696036564,0.108131064645581,0.2701741039249178
197,9,1,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,150,1.0,1.0,0.1561511980395748,0.124617229603605,0.1034990687638466,0.1692695152314715
198,14,1,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,2.0,2.0,0.1645708078496144,0.1463729688646054,0.1138466289212289,0.196532592417034
199,19,1,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,2.0,0.0,0.1219252170955722,0.102494602817758,0.1211089361904724,0.1835898791100082
200,24,1,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,500,5.0,0.0,0.1787386000608101,0.127314154063834,0.1116412089340305,0.2023995020256507
201,29,1,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,0.0,1.0,0.1483981911749258,0.1003091383014074,0.1147717201778727,0.2391529289751796
202,34,1,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,1.0,1.0,0.2187245413016882,0.1486262548344937,0.1180636894706914,0.2329561467840884
203,1,1,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.3187937968962572,0.3187937968962572,0.2142727518130742,0.2142727518130742
204,6,1,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,150,0.0,0.0,0.4555345727644889,0.317023344417089,0.1259093743883352,0.1990940442086062
205,11,1,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,200,0.0,0.0,0.3098620749068366,0.1299926932232896,0.1436051785739841,0.283275462763991
206,16,1,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,400,1.0,0.0,0.4418720283379186,0.347722401425538,0.1854873774663989,0.2762738983159901
207,21,1,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,500,0.0,0.0,0.1800916936167001,0.1538795626669137,0.1765406613523419,0.2048390986971401
208,26,1,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,1000,0.0,0.0,0.2100147141232394,0.1900227338842747,0.1330343000682766,0.1842642648045778
209,31,1,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,2000,0.0,0.0,0.300882839437895,0.1957684568979217,0.1271635049277434,0.2484530332051411
210,1,1,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.2265367438437603,0.2240140273908505,0.1941275202087856,0.1948008750855473
211,6,1,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,150,0.0,0.0,0.1546727987284196,0.147029514892852,0.1410065756709947,0.1484309109682098
212,11,1,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,200,2.0,0.0,0.1388134446900708,0.105646480656751,0.1217996400720391,0.1871070825050571
213,16,1,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,400,2.0,0.0,0.165367461544364,0.1601786698197819,0.1236595802088028,0.2306776775883968
214,21,1,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,500,0.0,0.0,0.1612967114660481,0.1229912178017496,0.1224703875105967,0.1979764136043643
215,26,1,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,1000,4.0,0.0,0.1648022103564952,0.146418097395261,0.1269738480238909,0.2289571947999406
216,31,1,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,2000,0.0,0.0,0.1472030553145308,0.142939183664726,0.1243101354349139,0.214351794674769
217,1,1,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.2564347549412646,0.2544002594369333,0.2079849429738014,0.2136188193760745
218,6,1,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,150,0.0,0.0,0.1937186242959104,0.1398268223743951,0.1337979255177193,0.3129957567520182
219,11,1,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,200,0.0,0.0,0.2497603320029923,0.2369027788750211,0.1291700056611602,0.2289085760457169
220,16,1,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,400,5.0,0.0,0.1094130653078714,0.0911589328673451,0.1233353727097783,0.2613260178960901
221,21,1,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,500,0.0,0.0,0.1846106762613681,0.1684387789779295,0.1346192603420268,0.208062127176625
222,26,1,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,1000,0.0,0.0,0.1520412709675031,0.1142093594330866,0.1261855633575206,0.2103808288745247
223,31,1,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,2000,0.0,0.0,0.2345949015445264,0.1824606634731048,0.1257060488200816,0.2123076015729333
224,0,2,FuseConfig.WDLR,False,Vision_Random,wrist,100,0.0,0.0,0.1886384827081899,0.1541809460216135,0.1272426668578046,0.2226849051403578
225,1,2,FuseConfig.WDLR,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.1536390661534903,0.1368422793115656,0.1215730419503776,0.2447745019901074
226,2,2,FuseConfig.WDLR,False,Vision_Random,l_shoulder+r_shoulder,100,1.0,0.0,0.1851636299691448,0.17036620727624,0.2635177383041897,0.3447406479778383
227,3,2,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder,100,1.0,0.0,0.1396214752326904,0.1083637791590329,0.1922179904092865,0.352036598118195
228,4,2,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,2.0,0.0,0.1548799411800339,0.1299364801885158,0.133311536189332,0.2593931513743678
229,5,2,FuseConfig.WDLR,False,Vision_Random,wrist,150,0.0,0.0,0.1603633116431482,0.1228722335847026,0.1340366941169571,0.2363734548768434
230,6,2,FuseConfig.WDLR,False,Vision_Random,wrist+wrist_depth,150,1.0,0.0,0.1560418566465636,0.1228466014626367,0.1305099990368358,0.1948473265033767
231,7,2,FuseConfig.WDLR,False,Vision_Random,l_shoulder+r_shoulder,150,1.0,0.0,0.1719298994294426,0.1594555340076469,0.1423880830720729,0.1837147708277278
232,8,2,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder,150,1.0,0.0,0.1392672297218828,0.1083261256944163,0.1145629628721167,0.1788458264744107
233,9,2,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,150,0.0,0.0,0.1338284196952051,0.0960988185136226,0.1239911725095788,0.1927565661542808
234,10,2,FuseConfig.WDLR,False,Vision_Random,wrist,200,0.0,0.0,0.1518660012903998,0.1062867116873708,0.1260074193115507,0.1988187752937203
235,11,2,FuseConfig.WDLR,False,Vision_Random,wrist+wrist_depth,200,0.0,0.0,0.1052596610918523,0.0800320541221967,0.1172893230303854,0.2530779655318755
236,12,2,FuseConfig.WDLR,False,Vision_Random,l_shoulder+r_shoulder,200,1.0,0.0,0.1939953493978989,0.1790862513317452,0.1779869415894383,0.2304095291814195
237,13,2,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder,200,2.0,0.0,0.1408299251481107,0.0977230255212854,0.1235159148101648,0.2107923976391136
238,14,2,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,2.0,0.0,0.2057928124202907,0.104467967286451,0.1424046893693304,0.3619449765473173
239,15,2,FuseConfig.WDLR,False,Vision_Random,wrist,400,3.0,0.0,0.1317269903833803,0.1109063415131069,0.1335301207526767,0.2380592090183033
240,16,2,FuseConfig.WDLR,False,Vision_Random,wrist+wrist_depth,400,0.0,0.0,0.1409208695948412,0.1368839547105989,0.124588787487443,0.1828345080061843
241,17,2,FuseConfig.WDLR,False,Vision_Random,l_shoulder+r_shoulder,400,2.0,0.0,0.1345764300116908,0.1274035001096443,0.2284776099693553,0.3211051358438634
242,18,2,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder,400,6.0,0.0,0.0905094493832169,0.0885786664311199,0.1196683118683606,0.1755290983082345
243,19,2,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,0.0,0.0,0.1209592266814787,0.1002654798066026,0.131516725242139,0.2227413111843096
244,20,2,FuseConfig.WDLR,False,Vision_Random,wrist,500,0.0,0.0,0.1702247145906991,0.1063355607861899,0.1288673774784851,0.1998434684528931
245,21,2,FuseConfig.WDLR,False,Vision_Random,wrist+wrist_depth,500,1.0,0.0,0.1345418830853476,0.1186261270275368,0.1158313373492427,0.2068694429207064
246,22,2,FuseConfig.WDLR,False,Vision_Random,l_shoulder+r_shoulder,500,1.0,0.0,0.1719146147945977,0.1517061261118949,0.141850338293052,0.1829244854347555
247,23,2,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder,500,3.0,0.0,0.1501716002234309,0.1099490643286608,0.1199075784649419,0.2208282365136318
248,24,2,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,500,0.0,0.0,0.1260443963361193,0.1044050179169748,0.1212470166615387,0.2120149469356856
249,25,2,FuseConfig.WDLR,False,Vision_Random,wrist,1000,0.0,0.0,0.1857132481462071,0.0945897190976856,0.125994397776512,0.2127687794280868
250,26,2,FuseConfig.WDLR,False,Vision_Random,wrist+wrist_depth,1000,3.0,0.0,0.0813876521399605,0.0790177760877895,0.1216586126307067,0.1862272824818241
251,27,2,FuseConfig.WDLR,False,Vision_Random,l_shoulder+r_shoulder,1000,2.0,0.0,0.1275559691054099,0.1193254016570031,0.1469001523902552,0.20407167441057
252,28,2,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder,1000,3.0,0.0,0.1560331158039375,0.1116225295674855,0.1288461097440632,0.2561560329012206
253,29,2,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,4.0,0.0,0.0990742046532593,0.08518145422421,0.116839151164055,0.2463151396452488
254,30,2,FuseConfig.WDLR,False,Vision_Random,wrist,2000,4.0,0.0,0.2456936991839506,0.1295952888523121,0.1265316839085035,0.1972108643419273
255,31,2,FuseConfig.WDLR,False,Vision_Random,wrist+wrist_depth,2000,1.0,0.0,0.1248343899144365,0.1222267908294156,0.1222871028205928,0.2340318463429374
256,32,2,FuseConfig.WDLR,False,Vision_Random,l_shoulder+r_shoulder,2000,0.0,0.0,0.1734345891847974,0.1547352409024915,0.152011814150721,0.1870153656512418
257,33,2,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder,2000,2.0,0.0,0.145085088635807,0.0843575635149162,0.123841317388032,0.2986908142732394
258,34,2,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,1.0,0.0,0.178231564333144,0.1193739275317695,0.1306162931228784,0.2526366251183948
259,1,2,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,100,1.0,0.0,0.128191746835658,0.1210456874806133,0.1369276130422863,0.1548313588869637
260,4,2,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0.0,0.0,0.1538542057113485,0.1494173296492236,0.112085683227753,0.1394845148809344
261,6,2,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,150,4.0,0.0,0.0816860345761448,0.0810292964146783,0.1230890134971499,0.187584155439517
262,9,2,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,150,0.0,0.0,0.3075255466049212,0.1928925852584931,0.143546558854872,0.3271624594769067
263,11,2,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,200,0.0,0.0,0.1673684647462246,0.0842213575874956,0.127151083138184,0.202932066099053
264,14,2,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,2.0,0.0,0.0846980815697542,0.0790904834952445,0.1046745532761218,0.1838130672515445
265,16,2,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,400,2.0,0.0,0.1364429715488419,0.0831859205269984,0.1364211551914097,0.1945706905466823
266,19,2,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,0.0,0.0,0.1608551036133928,0.1340490941176614,0.114713552484745,0.1421706989604009
267,21,2,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,500,6.0,0.0,0.0948885392624348,0.0918799494678729,0.1339897687206907,0.2046357505070199
268,24,2,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,500,1.0,0.0,0.1279273826312408,0.1063367486397963,0.1217771781019963,0.1692372042772834
269,26,2,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,1000,8.0,0.0,0.0896783491243564,0.0874918050584361,0.1255827109628774,0.1934825830064458
270,29,2,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,2.0,0.0,0.15573371380551,0.1177065128572668,0.1194510551739353,0.2142100372671756
271,31,2,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,2000,9.0,0.0,0.0881544099499722,0.0881433102224961,0.1250011925159797,0.2078200675385556
272,34,2,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,1.0,0.0,0.2013745786011149,0.1594619695338742,0.1422193605646978,0.1992898971670524
273,1,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.1305512087830184,0.1154698576097226,0.1236656957134668,0.1912349893165631
274,4,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0.0,0.0,0.1371959267449678,0.126875780721049,0.125362732682271,0.1510523618103062
275,6,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,150,1.0,0.0,0.1339482186855417,0.0984508584193516,0.1213925951510134,0.1925186753747019
276,9,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,150,0.0,0.0,0.1203020854969914,0.1159619125048373,0.1141809343460464,0.1461526213420705
277,11,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,200,0.0,0.0,0.0985490118733374,0.0786205832807915,0.1213184014132047,0.2070126785556389
278,14,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,0.0,0.0,0.1270178899574069,0.0951717224411614,0.1127524860003662,0.3082912249570598
279,16,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,400,1.0,0.0,0.098699768455018,0.0839259261597189,0.1229593538286981,0.2032746891513702
280,19,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,0.0,0.0,0.1596449143732642,0.1345638302296699,0.1231834598932477,0.2128013143208595
281,21,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,500,2.0,0.0,0.1374981911482551,0.0948125607714912,0.1242878206839116,0.1927789106144299
282,24,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,500,0.0,0.0,0.1112082874438767,0.1045447745456384,0.1278227772969007,0.2113806389084374
283,26,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,1000,0.0,0.0,0.1156533998369333,0.0951311302418288,0.1230633385998134,0.2175242459425933
284,29,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,0.0,0.0,0.1358540668364242,0.1037985988403825,0.1212350579938242,0.2541479981764923
285,31,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,2000,2.0,0.0,0.181782120686139,0.1182764102018384,0.1192748531916252,0.2097475876381259
286,34,2,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,0.0,0.0,0.1786900207997671,0.0835713885325419,0.1217992793574944,0.243582421758722
287,1,2,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.1643807679171674,0.156565652946277,0.1520368709382559,0.1760838819922117
288,4,2,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,2.0,0.0,0.1980726689024594,0.113074756993805,0.119131709927055,0.2125613375319462
289,6,2,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,150,1.0,0.0,0.1512763915354135,0.1335595907947294,0.1186608695669252,0.1944621748852708
290,9,2,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,150,5.0,0.0,0.2168448147455732,0.1699219643518127,0.1169199908692817,0.2368026955530217
291,11,2,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,200,0.0,0.0,0.242005159559489,0.2415010603689499,0.1433912797393423,0.2098992597516535
292,14,2,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,2.0,0.0,0.1961778835523436,0.181084364049611,0.1198948487076256,0.2305822698423117
293,16,2,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,400,3.0,0.0,0.2201802132790745,0.1998863119481593,0.1233129040731777,0.1715168254410053
294,19,2,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,2.0,0.0,0.1428081372119718,0.1179888358865595,0.1076275657619632,0.1939344918562566
