,rep,config,error,task_name,cam_type,epochs,control_done_count,test_done_count,avg_control_final_distance,avg_control_min_distance,avg_test_min_distance,avg_test_final_distance
0,4,FuseConfig.WDLR,False,Vision_Random,wrist,100,0,0,0.18864061107772767,0.1547987883959901,0.13410604269957,0.23675458239164718
1,4,FuseConfig.WDLR,False,Vision_Random,wrist+wrist_depth,100,0,0,0.17209669459094462,0.14950265958978,0.13279769802331015,0.2424747204814517
2,4,FuseConfig.WDLR,False,Vision_Random,l_shoulder+r_shoulder,100,1,0,0.1750102582055693,0.15976644672784837,0.27011906157470383,0.4561839461766611
3,4,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder,100,1,0,0.14091668319237974,0.1106074985405181,0.19195565151027466,0.3404556242867306
4,4,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0,0,0.1664402169245781,0.13632764447859125,0.13297691801367462,0.24655202687853298
5,4,FuseConfig.WDLR,False,Vision_Random,wrist,150,0,0,0.1542726369545115,0.11602371644218387,0.12042015594753959,0.19617432288824982
6,4,FuseConfig.WDLR,False,Vision_Random,wrist+wrist_depth,150,0,0,0.12062344093271224,0.10092154627678625,0.13197344239454192,0.1811689301456696
7,4,FuseConfig.WDLR,False,Vision_Random,l_shoulder+r_shoulder,150,1,0,0.1863912543063571,0.17086023645422405,0.1436031868815439,0.17840502485650825
8,4,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder,150,0,0,0.14577235714097014,0.11241282886898336,0.12005453052575918,0.19014785050172328
9,4,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,150,0,0,0.10986055958888005,0.09856676108043784,0.12015108703938067,0.18626380620935945
10,4,FuseConfig.WDLR,False,Vision_Random,wrist,200,0,0,0.1457018545674771,0.10770086318174792,0.12573122358422142,0.17625451778539275
11,4,FuseConfig.WDLR,False,Vision_Random,wrist+wrist_depth,200,0,0,0.1093479683990262,0.08448734184732046,0.12080937053770806,0.2161295427103156
12,4,FuseConfig.WDLR,False,Vision_Random,l_shoulder+r_shoulder,200,1,0,0.17956453477318973,0.17027659170275097,0.20200537939465338,0.24925008784393016
13,4,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder,200,2,0,0.14100363217903966,0.09200728502599752,0.12680470811479316,0.20786473424948335
14,4,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,1,0,0.21049592256931365,0.10685932564952068,0.15237379906380777,0.3226950625040327
15,4,FuseConfig.WDLR,False,Vision_Random,wrist,400,0,0,0.1651541824680411,0.12128116457234366,0.13448844091038,0.2541887495898924
16,4,FuseConfig.WDLR,False,Vision_Random,wrist+wrist_depth,400,0,0,0.13249216656870016,0.12645186004842998,0.12358970466756396,0.21523854758447186
17,4,FuseConfig.WDLR,False,Vision_Random,l_shoulder+r_shoulder,400,2,0,0.13383564595294928,0.13150905191606654,0.20306955079057767,0.25196798408887594
18,4,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder,400,6,0,0.09201402175904191,0.09022612404858497,0.11809826935802781,0.19732453232817138
19,4,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,0,0,0.13980437928579864,0.10318435525567467,0.1332986660532332,0.23180078141672075
20,4,FuseConfig.WDLR,False,Vision_Random,wrist,500,0,0,0.13106089259863885,0.08793674045517862,0.12921312750373798,0.2156782994620209
21,4,FuseConfig.WDLR,False,Vision_Random,wrist+wrist_depth,500,0,0,0.1323072557406847,0.11538294847871396,0.11503928359841269,0.18952314134673542
22,4,FuseConfig.WDLR,False,Vision_Random,l_shoulder+r_shoulder,500,1,0,0.1837735546627904,0.16350425074762004,0.13629498754118954,0.16198084888212358
23,4,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder,500,2,0,0.15172418378198324,0.11134829205640788,0.12118032711092037,0.22453385014231703
24,4,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,500,0,0,0.12358052956426302,0.10092402174782486,0.12294979675169568,0.19528852264678603
25,4,FuseConfig.WDLR,False,Vision_Random,wrist,1000,0,0,0.14635754068534307,0.10317147839838511,0.1301620845609996,0.1951406062819706
26,4,FuseConfig.WDLR,False,Vision_Random,wrist+wrist_depth,1000,1,0,0.12320531105912964,0.09433221577096984,0.12346249103771519,0.21170349139237157
27,4,FuseConfig.WDLR,False,Vision_Random,l_shoulder+r_shoulder,1000,2,1,0.13666718289670815,0.1199091131814615,0.15291790482413722,0.2088820074461374
28,4,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder,1000,3,0,0.14514887701178963,0.0982853490286097,0.12663082581619525,0.24904526119301407
29,4,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,5,0,0.09594887391141674,0.0864588613163274,0.12104508569709745,0.25818993153299336
30,4,FuseConfig.WDLR,False,Vision_Random,wrist,2000,4,0,0.19543795633803823,0.1270175801677225,0.128886142311105,0.23215994768689377
31,4,FuseConfig.WDLR,False,Vision_Random,wrist+wrist_depth,2000,1,0,0.11683335885064532,0.11245536437895028,0.12023312014139742,0.21731251001225735
32,4,FuseConfig.WDLR,False,Vision_Random,l_shoulder+r_shoulder,2000,1,0,0.17287740969912938,0.15648133252241153,0.14626868991701203,0.21455766095410195
33,4,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder,2000,3,0,0.18101191118167873,0.09120181914790657,0.12399648191038459,0.2909265245223775
34,4,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,1,0,0.1852024233024104,0.1276165471714812,0.13263465695922455,0.23953467296847258
