,task_name,epochs,cam_type,demo_count,done_count,avg_min_distance,avg_final_distance,dataset_type,grasp_loss_lambda
69,Vision_Static,120,wrist+l_shoulder,1,0,0.10043632111507408,0.10064732495856768,demo,1.2
70,Vision_Static,150,wrist,1,0,0.18781341451485495,0.2164014066585862,demo,0.8
71,Vision_Static,150,wrist,1,0,0.1751660657778664,0.21213397618203134,demo,0.9
72,Vision_Static,150,wrist,1,0,0.17961931109259238,0.21268264980295,demo,1.0
73,Vision_Static,150,wrist,1,0,0.19865095845347172,0.2279204519389643,demo,1.1
74,Vision_Static,150,wrist,1,0,0.21285776462906783,0.23124914046465223,demo,1.2
75,Vision_Static,150,wrist+wrist_depth,1,0,0.29042408967985517,0.29042408967985517,demo,0.8
76,Vision_Static,150,wrist+wrist_depth,1,0,0.27791163990241274,0.27791163990241274,demo,0.9
77,Vision_Static,150,wrist+wrist_depth,1,0,0.2873335658106565,0.2873335658106565,demo,1.0
78,Vision_Static,150,wrist+wrist_depth,1,0,0.27879880245985056,0.27879880245985056,demo,1.1
79,Vision_Static,150,wrist+wrist_depth,1,0,0.2850351351533323,0.2851267464904629,demo,1.2
80,Vision_Static,150,l_shoulder+r_shoulder,1,0,0.16011829627796917,0.2152411410070374,demo,0.8
81,Vision_Static,150,l_shoulder+r_shoulder,1,0,0.15548392000542594,0.22328209588355957,demo,0.9
82,Vision_Static,150,l_shoulder+r_shoulder,1,0,0.16644259582593757,0.23616625791241125,demo,1.0
83,Vision_Static,150,l_shoulder+r_shoulder,1,0,0.1736347990634693,0.24294702716758435,demo,1.1
84,Vision_Static,150,l_shoulder+r_shoulder,1,0,0.1702510840636721,0.2385292026324633,demo,1.2
85,Vision_Static,150,wrist+l_shoulder+r_shoulder,1,1,0.12894880362049338,0.13778162572588673,demo,0.8
86,Vision_Static,150,wrist+l_shoulder+r_shoulder,1,0,0.12740671228068395,0.1543384354818365,demo,0.9
87,Vision_Static,150,wrist+l_shoulder+r_shoulder,1,1,0.12608647048055968,0.13181366324914012,demo,1.0
88,Vision_Static,150,wrist+l_shoulder+r_shoulder,1,6,0.12943695906421313,0.13125388531388132,demo,1.1
89,Vision_Static,150,wrist+l_shoulder+r_shoulder,1,4,0.1325129224344253,0.13627794084864303,demo,1.2
90,Vision_Static,150,wrist+l_shoulder+r_shoulder+wrist_depth,1,0,0.13088707192497173,0.13280121530006816,demo,0.8
